node,taxonomy_tips,backbone_tips,simulated_tips,backbone_monophyletic,simulated_monophyletic,backbone_birth,simulated_birth,backbone_death,simulated_death,warnings

AnophelesAnopheles,185,,,False,False,,,,,
AnophelesBaimaia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AnophelesCellia,225,22,225,True,True,0.5184515291822586,1.0000000282819324,0.48934345981710153,1.0000000272819323,
AnophelesChristya,2,0,2,False,True,,7.199502175192957,,0.0,
AnophelesKerteszia,12,1,12,True,True,0.001000000001,0.10647516019523817,1.0000000010000002e-12,0.09459208020716034,
AnophelesLophopodomyia,6,1,6,True,True,0.001000000001,0.030834732867793632,1.0000000010000002e-12,0.0,
AnophelesNyssorhynchus,40,8,40,True,True,0.09315637412142212,0.11593083175080114,0.007549867585696832,0.041409795798996986,
AnophelesStethomyia,5,1,5,True,True,0.001000000001,0.021379919649380467,1.0000000010000002e-12,0.01742940814069876,
Bironella,8,0,8,False,True,,0.2430893821710799,,0.1599209487044384,
BironellaBironella,2,0,2,False,True,,0.7666177817163287,,0.0,
Aedeomyiini,7,2,7,True,True,0.02081214539225031,0.040632159993767535,0.0,0.0406321464879006,
Aedeomyia,7,2,7,True,True,0.02081214539225031,0.040632159993767535,0.0,0.0406321464879006,
AedeomyiaAedeomyia,6,2,6,True,True,0.018629203596890853,0.049174222045015335,0.0,0.04789563153840452,
AedeomyiaLepiothauma,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
Aedini,1257,122,1257,True,True,0.1632593725418691,0.2554838646206833,0.071633678334176,0.1724656676168156,
BironellaBrugella,3,0,3,False,True,,2.302823516542615,,0.0,
BironellaNeobironella,3,0,3,False,True,,0.11151607727208875,,0.0,
Chagasia,5,2,5,True,True,0.02529653923073038,0.03544038776260329,0.0,0.0,
ChagasiaChagasia,5,2,5,True,True,0.02529653923073038,0.03544038776260329,0.0,0.0,
Culicinae,3074,208,3074,True,True,0.31650749156972946,0.4135898529734228,0.2589474044229961,0.3602922032959283,
__TAXONOMIC_ROOT__,3563,259,3563,True,True,0.35404089569747826,0.4311633983242931,0.3096833302964832,0.3890100513951695,
Culicidae,3563,259,3563,True,True,0.35404089569747826,0.4311633983242931,0.3096833302964832,0.3890100513951695,
Anophelinae,489,51,489,True,True,0.3267271104550249,0.44077584671335296,0.3069198983149194,0.42605239890098445,
None,489,51,489,True,True,0.3267271104550249,0.44077584671335296,0.3069198983149194,0.42605239890098445,
Anopheles,476,49,476,True,True,0.31883616638506135,1.0000000282819324,0.292293004154851,1.0000000272819323,
Aedes,932,,,False,False,,,,,
AedesAbraedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesAcartomyia,3,0,3,False,True,,0.11253193114772689,,0.0,
AedesAedes,12,1,12,True,True,0.001000000001,0.08794606458301331,1.0000000010000002e-12,0.0,
AedesAedimorphus,66,,,False,False,,,,,
AedesAlanstonea,2,0,2,False,True,,0.1229888404048598,,0.0,
AedesAlbuginosus,9,0,9,False,True,,1.0000000282819324,,1.0000000272819323,
AedesAyurakitia,2,0,2,False,True,,0.06865393113858319,,0.0,
AedesAztecaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBelkinius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBifidistylus,2,0,2,False,True,,0.8875519978695324,,0.0,
AedesBorichinda,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBothaella,6,0,6,False,True,,0.22605740601538193,,0.13827059510355,
AedesBruceharrisonius,9,0,9,False,True,,0.24407506481927724,,0.0,
AedesCancraedes,10,0,10,False,True,,0.44810821028176434,,0.0,
AedesCatageiomyia,28,1,28,True,True,0.001000000001,0.13158483790700637,1.0000000010000002e-12,0.02472175702100499,
AedesCatatassomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesChristophersiomyia,5,0,5,False,True,,1.0000000282819324,,1.0000000272819323,
AedesCoetzeemyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesCollessius,9,0,9,False,True,,0.11470573608952586,,0.0,
AedesCornetius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesDahliana,3,1,3,True,True,0.001000000001,0.07834514371898459,1.0000000010000002e-12,0.06779404466867736,
AedesDanielsia,3,0,3,False,True,,0.24378102615188277,,0.0,
AedesDendroskusea,5,0,5,False,True,,0.39385532727667605,,0.23869222595762024,
AedesDiceromyia,8,2,8,True,True,0.08796041826824388,0.10013704184514018,0.0,0.0,
AedesDobrotworskyius,7,5,7,True,True,0.08417849136347792,0.08164686899637608,0.0,0.0,
AedesDownsiomyia,30,0,30,False,True,,0.5220075915034215,,0.4074881561326856,
AedesEdwardsaedes,3,0,3,False,True,,0.22414282270372687,,0.0,
AedesElpeytonius,2,0,2,False,True,,0.6074273711759955,,0.0,
AedesFinlaya,64,,,False,False,,,,,
AedesFredwardsius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesGeorgecraigius,3,3,3,True,True,0.02820558131506598,0.02820558131506598,0.0,0.0,
AedesGeoskusea,10,0,10,False,True,,0.31975568179319436,,0.07752138089496033,
AedesGilesius,2,0,2,False,True,,0.11635201549356805,,0.0,
AedesGymnometopa,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesHalaedes,3,2,3,True,True,0.14322287814189613,0.15865907432005444,0.0,0.0,
AedesHimalaius,2,0,2,False,True,,0.09766817509519468,,0.0,
AedesHopkinsius,7,0,7,False,True,,0.31113333996098325,,0.0,
AedesHowardina,34,0,34,False,True,,0.2925979633573288,,0.1920931469789142,
AedesHuaedes,3,0,3,False,True,,0.1591560494290546,,0.0,
AedesHulecoeteomyia,14,1,14,True,True,0.001000000001,0.07675214534008877,1.0000000010000002e-12,0.0,
AedesIndusius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesIsoaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesJarnellius,5,3,5,True,True,0.07806886732217821,0.08757741945581499,0.0,0.0,
AedesJihlienius,3,0,3,False,True,,0.17578006085244963,,0.0,
AedesKenknightia,12,0,12,False,True,,0.2511857281414605,,0.0,
AedesKompia,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLeptosomatomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLevua,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLewnielsenius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLorrainea,5,0,5,False,True,,0.24218946770392732,,0.0,
AedesLuius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesMacleaya,11,2,11,True,True,0.07250801546520001,0.07846686460931689,0.0,0.022819226829168638,
AedesMolpemyia,3,0,3,False,True,,0.2598041238787703,,0.0,
AedesMucidus,14,1,14,True,True,0.001000000001,0.07665265648221098,1.0000000010000002e-12,0.0,
AedesNeomelaniconion,28,0,28,False,True,,0.3484021510717544,,0.11672517174869926,
AedesNyctomyia,2,0,2,False,True,,0.0602130050948003,,0.0,
AedesOchlerotatus,200,,,False,False,,,,,
AedesParaedes,8,0,8,False,True,,0.23436113657555022,,0.09332972238520502,
AedesPatmarksia,13,1,13,True,True,0.001000000001,0.2050244848011966,1.0000000010000002e-12,0.17253641016690652,
AedesPaulianius,8,0,8,False,True,,0.16906459414799324,,0.0,
AedesPetermattinglyius,5,0,5,False,True,,0.25266556872383644,,0.0,
AedesPhagomyia,16,0,16,False,True,,0.15382871332816145,,0.0,
AedesPolyleptiomyia,2,0,2,False,True,,0.7596134554580769,,0.0,
AedesProtomacleaya,39,4,39,True,True,0.1348934288231694,0.16363153698580188,0.0,0.015613982943479647,
AedesPseudalbuginosus,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesPseudarmigeres,5,0,5,False,True,,0.1335139704491717,,0.0,
AedesRampamyia,3,2,3,True,True,0.0369122326227242,0.046871798746666325,0.0,0.0,
AedesRhinoskusea,4,0,4,False,True,,0.3199488371881242,,0.0,
AedesSallumia,2,0,2,False,True,,0.07384590912997514,,0.0,
AedesScutomyia,9,0,9,False,True,,0.1260082989330259,,0.0,
AedesSkusea,4,1,4,True,True,0.001000000001,0.08861791777219398,1.0000000010000002e-12,0.0,
AedesStegomyia,128,,,False,False,,,,,
AedesTanakaius,2,0,2,False,True,,1.0849089086857102,,0.0,
AedesTewarius,4,0,4,False,True,,0.2703328473034578,,0.0,
AedesVansomerenis,3,0,3,False,True,,0.3976004068873738,,0.0,
AedesZavortinkius,11,0,11,False,True,,0.5723416808741035,,0.04694778183686547,
Armigeres,58,2,58,True,True,0.14651999220678696,0.17744089398396323,0.0,0.016312461825778495,
ArmigeresArmigeres,40,2,40,True,True,0.12848517749384952,0.15002487534137113,0.0,0.0,
ArmigeresLeicesteria,18,0,18,False,True,,0.2670261209140425,,0.0,
Eretmapodites,48,1,48,True,True,0.001000000001,0.16226054474281154,1.0000000010000002e-12,0.09845512407318308,
EretmapoditesEretmapodites,48,1,48,True,True,0.001000000001,0.16226054474281154,1.0000000010000002e-12,0.09845512407318308,
Haemagogus,28,2,28,True,True,0.09459149717101392,0.17934768548369562,0.0,0.07988708921070727,
HaemagogusConopostegus,4,1,4,True,True,0.001000000001,0.10069238731631001,1.0000000010000002e-12,0.09218930615643109,
HaemagogusHaemagogus,24,1,24,True,True,0.001000000001,0.15811713193160873,1.0000000010000002e-12,0.0,
Heizmannia,38,0,38,False,True,,0.26601651594513565,,0.08672668899250359,
HeizmanniaHeizmannia,38,0,38,False,True,,0.26601651594513565,,0.08672668899250359,
Opifex,2,1,2,True,True,0.001000000001,0.023952199340216095,1.0000000010000002e-12,0.0,
Opifex__subgenus__,2,1,2,True,True,0.001000000001,0.023952199340216095,1.0000000010000002e-12,0.0,
Psorophora,49,14,49,True,True,0.08151723818675818,0.08184686963143002,0.0,0.0,
PsorophoraGrabhamia,16,6,16,True,True,0.07120162018356656,0.08150022916707939,0.0,0.0,
PsorophoraJanthinosoma,23,5,23,True,True,0.08823313698967833,0.07874202636178008,0.0,0.0,
PsorophoraPsorophora,10,3,10,True,True,0.06856422585964195,0.0727229144546633,0.0,0.0,
Udaya,3,0,3,False,True,,0.6651252849059175,,0.0,
UdayaUdaya,3,0,3,False,True,,0.6651252849059175,,0.0,
Verrallina,95,3,95,True,True,0.29764599018688376,0.22333886884290968,0.0,0.10340855981188712,
VerrallinaHarbachius,13,0,13,False,True,,0.33708415244931206,,0.0,
VerrallinaNeomacleaya,52,0,52,False,True,,0.18110687454448332,,0.0,
VerrallinaVerrallina,30,3,30,True,True,0.2016107535850001,0.1282790367836635,0.0,0.04702212018705064,
Zeugnomyia,4,0,4,False,True,,0.2803174729906699,,0.0,
CulexAedinus,4,1,4,True,True,0.001000000001,0.12935793444877325,1.0000000010000002e-12,0.12934025242636024,
CulexAfroculex,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAllimanta,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAnoedioporpa,12,0,12,False,True,,1.0000000282819324,,1.0000000272819323,
CulexBarraudius,4,0,4,False,True,,0.6519149881277682,,0.0,
CulexBelkinomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexCarrollia,18,0,18,False,True,,1.0000000282819324,,1.0000000272819323,
CulexCulex,201,,,False,False,,,,,
CulexCuliciomyia,54,1,54,True,True,0.001000000001,0.4547095158231141,1.0000000010000002e-12,0.3983885693145098,
CulexEumelanomyia,77,0,77,False,True,,0.7994090642268242,,0.751264148520453,
CulexKitzmilleria,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLasiosiphon,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLophoceraomyia,112,2,112,True,True,0.24777926769838235,0.43119291345082633,0.0,0.3122237968080463,
CulexMaillotia,9,0,9,False,True,,0.6268667207075184,,0.29109138681596464,
CulexMelanoconion,160,,,False,False,,,,,
CulexMicraedes,8,2,8,True,True,0.24469763952450568,0.19279800121400942,0.0,0.16302868160908196,
CulexMicroculex,33,1,33,True,True,0.001000000001,0.3394438261228924,1.0000000010000002e-12,0.2028008076363436,
CulexNeoculex,26,,,False,False,,,,,
CulexNicaromyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
