node,taxonomy_tips,backbone_tips,simulated_tips,backbone_monophyletic,simulated_monophyletic,backbone_birth,simulated_birth,backbone_death,simulated_death,warnings

AnophelesAnopheles,185,,,False,False,,,,,
AnophelesBaimaia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AnophelesCellia,225,22,225,True,True,0.5184515291822586,0.5712297782181317,0.48934345981710153,0.5416449773919938,
AnophelesChristya,2,0,2,False,True,,0.22188906320082466,,0.0,
AnophelesKerteszia,12,1,12,True,True,0.001000000001,0.0873218861109472,1.0000000010000002e-12,0.0,
AnophelesLophopodomyia,6,1,6,True,True,0.001000000001,0.05353866986231458,1.0000000010000002e-12,0.03962607201627456,
AnophelesNyssorhynchus,40,8,40,True,True,0.09315637412142212,0.1509360914365481,0.007549867585696832,0.0880942036036442,
AnophelesStethomyia,5,1,5,True,True,0.001000000001,0.0693449280664749,1.0000000010000002e-12,0.027802155493895378,
Bironella,8,0,8,False,True,,0.5453757445989835,,0.16217681212632637,
BironellaBironella,2,0,2,False,True,,1.9626129299013375,,0.0,
Aedeomyiini,7,2,7,True,True,0.02081214539225031,0.04321429368709093,0.0,0.04321384759025385,
Aedeomyia,7,2,7,True,True,0.02081214539225031,0.04321429368709093,0.0,0.04321384759025385,
AedeomyiaAedeomyia,6,2,6,True,True,0.018629203596890853,0.029568690154906107,0.0,0.016611661952636803,
AedeomyiaLepiothauma,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
Aedini,1257,122,1257,True,True,0.1632593725418691,0.2689669275392487,0.071633678334176,0.18816434668478754,
BironellaBrugella,3,0,3,False,True,,0.3589784435940502,,0.0,
BironellaNeobironella,3,0,3,False,True,,0.8445267339460919,,0.0,
Chagasia,5,2,5,True,True,0.02529653923073038,0.030190431549209987,0.0,0.0,
ChagasiaChagasia,5,2,5,True,True,0.02529653923073038,0.030190431549209987,0.0,0.0,
Culicinae,3074,208,3074,True,True,0.31650749156972946,0.4045026253684611,0.2589474044229961,0.351071138362396,
__TAXONOMIC_ROOT__,3563,259,3563,True,True,0.35404089569747826,0.183846204013099,0.3096833302964832,0.10742319658443936,
Culicidae,3563,259,3563,True,True,0.35404089569747826,0.183846204013099,0.3096833302964832,0.10742319658443936,
Anophelinae,489,51,489,True,True,0.3267271104550249,0.4738002667137581,0.3069198983149194,0.45877445890595436,
None,489,51,489,True,True,0.3267271104550249,0.4738002667137581,0.3069198983149194,0.45877445890595436,
Anopheles,476,49,476,True,True,0.31883616638506135,0.47333878462950624,0.292293004154851,0.45202307215247767,
Aedes,932,,,False,False,,,,,
AedesAbraedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesAcartomyia,3,0,3,False,True,,0.30328733670468766,,0.0,
AedesAedes,12,1,12,True,True,0.001000000001,0.08726835110908354,1.0000000010000002e-12,0.029854243998730528,
AedesAedimorphus,66,,,False,False,,,,,
AedesAlanstonea,2,0,2,False,True,,0.34124891377393435,,0.0,
AedesAlbuginosus,9,0,9,False,True,,0.681813328125768,,0.43909879332397783,
AedesAyurakitia,2,0,2,False,True,,0.2084517733281536,,0.0,
AedesAztecaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBelkinius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBifidistylus,2,0,2,False,True,,0.4073514814299511,,0.0,
AedesBorichinda,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBothaella,6,0,6,False,True,,0.1735401159914627,,0.0,
AedesBruceharrisonius,9,0,9,False,True,,0.22621364512308065,,0.14076115318236962,
AedesCancraedes,10,0,10,False,True,,0.2029573277535814,,0.0,
AedesCatageiomyia,28,1,28,True,True,0.001000000001,0.1580018586771367,1.0000000010000002e-12,0.05475486825158436,
AedesCatatassomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesChristophersiomyia,5,0,5,False,True,,0.28508437164528044,,0.2850156430507816,
AedesCoetzeemyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesCollessius,9,0,9,False,True,,0.41088969330917113,,0.4011254148281035,
AedesCornetius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesDahliana,3,1,3,True,True,0.001000000001,0.0357152887579284,1.0000000010000002e-12,0.01206441952767629,
AedesDanielsia,3,0,3,False,True,,0.1371143957767256,,0.0,
AedesDendroskusea,5,0,5,False,True,,0.16219781886340914,,0.0,
AedesDiceromyia,8,2,8,True,True,0.08796041826824388,0.1067496105342768,0.0,0.0,
AedesDobrotworskyius,7,5,7,True,True,0.08417849136347792,0.0922602461956545,0.0,0.0,
AedesDownsiomyia,30,0,30,False,True,,0.2435751689487861,,0.0,
AedesEdwardsaedes,3,0,3,False,True,,0.14457150177383105,,0.0,
AedesElpeytonius,2,0,2,False,True,,0.5464109294534878,,0.0,
AedesFinlaya,64,,,False,False,,,,,
AedesFredwardsius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesGeorgecraigius,3,3,3,True,True,0.02820558131506598,0.02820558131506598,0.0,0.0,
AedesGeoskusea,10,0,10,False,True,,0.20392448215696385,,0.14244818854465663,
AedesGilesius,2,0,2,False,True,,0.13376845931181244,,0.0,
AedesGymnometopa,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesHalaedes,3,2,3,True,True,0.14322287814189613,0.16078353157826195,0.0,0.0,
AedesHimalaius,2,0,2,False,True,,0.22343381352947692,,0.0,
AedesHopkinsius,7,0,7,False,True,,0.18259256313429034,,0.0,
AedesHowardina,34,0,34,False,True,,0.420122837942928,,0.2461542995084901,
AedesHuaedes,3,0,3,False,True,,0.10597804455581891,,0.0,
AedesHulecoeteomyia,14,1,14,True,True,0.001000000001,0.20921247979580865,1.0000000010000002e-12,0.1654069222428052,
AedesIndusius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesIsoaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesJarnellius,5,3,5,True,True,0.07806886732217821,0.09496439850607828,0.0,0.0,
AedesJihlienius,3,0,3,False,True,,0.2012665915599319,,0.0,
AedesKenknightia,12,0,12,False,True,,0.20452347815958155,,0.012074129274154351,
AedesKompia,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLeptosomatomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLevua,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLewnielsenius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLorrainea,5,0,5,False,True,,0.1396745595658545,,0.03382848009286602,
AedesLuius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesMacleaya,11,2,11,True,True,0.07250801546520001,0.08060773666301746,0.0,0.03698264675357406,
AedesMolpemyia,3,0,3,False,True,,0.31028921795491893,,0.0,
AedesMucidus,14,1,14,True,True,0.001000000001,0.145559943197708,1.0000000010000002e-12,0.010745713117061963,
AedesNeomelaniconion,28,0,28,False,True,,0.2545170755968795,,0.0,
AedesNyctomyia,2,0,2,False,True,,0.35698005928617604,,0.0,
AedesOchlerotatus,200,,,False,False,,,,,
AedesParaedes,8,0,8,False,True,,0.36221512658707383,,0.0,
AedesPatmarksia,13,1,13,True,True,0.001000000001,0.14645605186488192,1.0000000010000002e-12,0.0,
AedesPaulianius,8,0,8,False,True,,0.1634489824815831,,0.0,
AedesPetermattinglyius,5,0,5,False,True,,0.2339361304967531,,0.0,
AedesPhagomyia,16,0,16,False,True,,0.7356163581011965,,0.7350469874944086,
AedesPolyleptiomyia,2,0,2,False,True,,1.356302438267886,,0.0,
AedesProtomacleaya,39,4,39,True,True,0.1348934288231694,0.16097912602422765,0.0,0.016556446319022134,
AedesPseudalbuginosus,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesPseudarmigeres,5,0,5,False,True,,0.0900554642357418,,0.0,
AedesRampamyia,3,2,3,True,True,0.0369122326227242,0.026508424466399994,0.0,0.0,
AedesRhinoskusea,4,0,4,False,True,,0.2121935944755066,,0.0,
AedesSallumia,2,0,2,False,True,,0.5106787154195173,,0.0,
AedesScutomyia,9,0,9,False,True,,0.35914985048403286,,0.32326472727707,
AedesSkusea,4,1,4,True,True,0.001000000001,0.15845599339608238,1.0000000010000002e-12,0.0,
AedesStegomyia,128,,,False,False,,,,,
AedesTanakaius,2,0,2,False,True,,0.23745609933487166,,0.0,
AedesTewarius,4,0,4,False,True,,0.4805080136940773,,0.07825386937833595,
AedesVansomerenis,3,0,3,False,True,,0.17672685857188977,,0.0,
AedesZavortinkius,11,0,11,False,True,,0.2538213138477802,,0.0,
Armigeres,58,2,58,True,True,0.14651999220678696,0.2645672942866342,0.0,0.1825218372471323,
ArmigeresArmigeres,40,2,40,True,True,0.12848517749384952,0.16993555291561252,0.0,0.03327699511388545,
ArmigeresLeicesteria,18,0,18,False,True,,0.342275877952266,,0.12854010716664133,
Eretmapodites,48,1,48,True,True,0.001000000001,0.12099630646659533,1.0000000010000002e-12,0.019609501436142908,
EretmapoditesEretmapodites,48,1,48,True,True,0.001000000001,0.12099630646659533,1.0000000010000002e-12,0.019609501436142908,
Haemagogus,28,2,28,True,True,0.09459149717101392,0.20957747111630282,0.0,0.13906843895881926,
HaemagogusConopostegus,4,1,4,True,True,0.001000000001,0.3181726651421086,1.0000000010000002e-12,0.0,
HaemagogusHaemagogus,24,1,24,True,True,0.001000000001,0.17936949888500645,1.0000000010000002e-12,0.09570409613571913,
Heizmannia,38,0,38,False,True,,0.37583869909021406,,0.0,
HeizmanniaHeizmannia,38,0,38,False,True,,0.37583869909021406,,0.0,
Opifex,2,1,2,True,True,0.001000000001,0.05295512334563767,1.0000000010000002e-12,0.0,
Opifex__subgenus__,2,1,2,True,True,0.001000000001,0.05295512334563767,1.0000000010000002e-12,0.0,
Psorophora,49,14,49,True,True,0.08151723818675818,0.07981635382482086,0.0,0.0,
PsorophoraGrabhamia,16,6,16,True,True,0.07120162018356656,0.07415663604409019,0.0,0.0,
PsorophoraJanthinosoma,23,5,23,True,True,0.08823313698967833,0.07781103543247526,0.0,0.0,
PsorophoraPsorophora,10,3,10,True,True,0.06856422585964195,0.0768521064785824,0.0,0.0,
Udaya,3,0,3,False,True,,1.1258262351924322,,0.0,
UdayaUdaya,3,0,3,False,True,,1.1258262351924322,,0.0,
Verrallina,95,3,95,True,True,0.29764599018688376,0.2438906505422978,0.0,0.06949322932031492,
VerrallinaHarbachius,13,0,13,False,True,,0.6020814661666011,,0.10129561965427764,
VerrallinaNeomacleaya,52,0,52,False,True,,0.21578598804068624,,0.0,
VerrallinaVerrallina,30,3,30,True,True,0.2016107535850001,0.17029668973085405,0.0,0.03647714947588554,
Zeugnomyia,4,0,4,False,True,,0.11920192771179171,,0.0,
CulexAedinus,4,1,4,True,True,0.001000000001,0.04815462709884412,1.0000000010000002e-12,0.0019638862367233976,
CulexAfroculex,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAllimanta,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAnoedioporpa,12,0,12,False,True,,0.37116011127507076,,0.0,
CulexBarraudius,4,0,4,False,True,,0.35858127579362775,,0.0,
CulexBelkinomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexCarrollia,18,0,18,False,True,,0.33380787725955086,,0.10314327478529257,
CulexCulex,201,,,False,False,,,,,
CulexCuliciomyia,54,1,54,True,True,0.001000000001,0.5213980319705743,1.0000000010000002e-12,0.48405061430239377,
CulexEumelanomyia,77,0,77,False,True,,0.6444590846028904,,0.3608850217722513,
CulexMicraedes,8,2,8,True,True,0.24469763952450568,0.28829436708295814,0.0,0.0,
CulexMicroculex,33,1,33,True,True,0.001000000001,0.3212401370582732,1.0000000010000002e-12,0.30168754357692146,
CulexNeoculex,26,,,False,False,,,,,
CulexNicaromyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexOculeomyia,19,2,19,True,True,0.166729725222924,0.24269433417376626,0.0,0.0,
CulexKitzmilleria,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLasiosiphon,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLophoceraomyia,112,2,112,True,True,0.24777926769838235,0.36918554996413855,0.0,0.205128761423075,
