node,taxonomy_tips,backbone_tips,simulated_tips,backbone_monophyletic,simulated_monophyletic,backbone_birth,simulated_birth,backbone_death,simulated_death,warnings

AnophelesAnopheles,185,,,False,False,,,,,
AnophelesBaimaia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AnophelesCellia,225,22,225,True,True,0.5184515291822586,1.0000000282819324,0.48934345981710153,1.0000000272819323,
AnophelesChristya,2,0,2,False,True,,0.879687716755951,,0.0,
AnophelesKerteszia,12,1,12,True,True,0.001000000001,0.06498788727599268,1.0000000010000002e-12,0.032165796670979074,
AnophelesLophopodomyia,6,1,6,True,True,0.001000000001,0.16942893531669564,1.0000000010000002e-12,0.09380507406905217,
AnophelesNyssorhynchus,40,8,40,True,True,0.09315637412142212,0.10622432532994372,0.007549867585696832,0.02663663193360588,
AnophelesStethomyia,5,1,5,True,True,0.001000000001,0.08545120254073249,1.0000000010000002e-12,0.08544705853974358,
Bironella,8,0,8,False,True,,0.35256983050366913,,0.0,
BironellaBironella,2,0,2,False,True,,0.23445482970837223,,0.0,
__TAXONOMIC_ROOT__,3563,259,3563,True,True,0.35404089569747826,1.0000000282819324,0.3096833302964832,1.0000000272819323,
Culicidae,3563,259,3563,True,True,0.35404089569747826,1.0000000282819324,0.3096833302964832,1.0000000272819323,
Anophelinae,489,51,489,True,True,0.3267271104550249,0.5232028397625452,0.3069198983149194,0.5103698703223486,
None,489,51,489,True,True,0.3267271104550249,0.5232028397625452,0.3069198983149194,0.5103698703223486,
Anopheles,476,49,476,True,True,0.31883616638506135,1.0000000282819324,0.292293004154851,1.0000000272819323,
Aedeomyiini,7,2,7,True,True,0.02081214539225031,0.06238689399729579,0.0,0.0623865190001479,
Aedeomyia,7,2,7,True,True,0.02081214539225031,0.06238689399729579,0.0,0.0623865190001479,
AedeomyiaAedeomyia,6,2,6,True,True,0.018629203596890853,0.03051077145714015,0.0,0.027195693498899488,
AedeomyiaLepiothauma,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
Aedini,1257,122,1257,True,True,0.1632593725418691,0.26843393698738566,0.071633678334176,0.1891982192056678,
BironellaBrugella,3,0,3,False,True,,0.3817520433013771,,0.0,
BironellaNeobironella,3,0,3,False,True,,1.2510594906184136,,0.0,
Chagasia,5,2,5,True,True,0.02529653923073038,0.11308385518355682,0.0,0.11308322165428311,
ChagasiaChagasia,5,2,5,True,True,0.02529653923073038,0.11128471022323848,0.0,0.11128451487711172,
Culicinae,3074,208,3074,True,True,0.31650749156972946,0.4428880082452329,0.2589474044229961,0.39198090994712836,
Aedes,932,,,False,False,,,,,
AedesAbraedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesAcartomyia,3,0,3,False,True,,0.2726082963205757,,0.0,
AedesAedes,12,1,12,True,True,0.001000000001,0.2310612728773188,1.0000000010000002e-12,0.19889273879580455,
AedesAedimorphus,66,,,False,False,,,,,
AedesAlanstonea,2,0,2,False,True,,1.2155796751279346,,0.0,
AedesAlbuginosus,9,0,9,False,True,,0.16778659780449887,,0.0,
AedesAyurakitia,2,0,2,False,True,,0.8338323332865174,,0.0,
AedesAztecaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBelkinius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBifidistylus,2,0,2,False,True,,0.11420447655559078,,0.0,
AedesBorichinda,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBothaella,6,0,6,False,True,,0.2581174101581488,,0.20123737479918444,
AedesBruceharrisonius,9,0,9,False,True,,0.2279306485444232,,0.0,
AedesCancraedes,10,0,10,False,True,,0.3080564355086557,,0.0,
AedesCatageiomyia,28,1,28,True,True,0.001000000001,0.13373638864338944,1.0000000010000002e-12,1.3364802282321817e-10,
AedesCatatassomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesChristophersiomyia,5,0,5,False,True,,0.2138928195802985,,0.0,
AedesCoetzeemyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesCollessius,9,0,9,False,True,,0.37144682273810753,,0.0,
AedesCornetius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesDahliana,3,1,3,True,True,0.001000000001,0.05222228507298925,1.0000000010000002e-12,0.0,
AedesDanielsia,3,0,3,False,True,,0.4283406615166916,,0.0,
AedesDendroskusea,5,0,5,False,True,,1.0000000282819324,,1.0000000272819323,
AedesDiceromyia,8,2,8,True,True,0.08796041826824388,0.0943098907541953,0.0,0.0,
AedesDobrotworskyius,7,5,7,True,True,0.08417849136347792,0.08093702366619951,0.0,0.0,
AedesDownsiomyia,30,0,30,False,True,,0.36168350113709746,,0.14004903810381486,
AedesEdwardsaedes,3,0,3,False,True,,0.12591207374716193,,0.0,
AedesElpeytonius,2,0,2,False,True,,1.3627681396086264,,0.0,
AedesFinlaya,64,,,False,False,,,,,
AedesFredwardsius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesGeorgecraigius,3,3,3,True,True,0.02820558131506598,0.02820558131506598,0.0,0.0,
AedesGeoskusea,10,0,10,False,True,,0.26970255012544553,,0.17552629671086017,
AedesGilesius,2,0,2,False,True,,0.48371698152118664,,0.0,
AedesGymnometopa,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesHalaedes,3,2,3,True,True,0.14322287814189613,0.11758335015442742,0.0,0.0,
AedesHimalaius,2,0,2,False,True,,0.06277058585753077,,0.0,
AedesHopkinsius,7,0,7,False,True,,0.24795897250090798,,0.22546893796290135,
AedesHowardina,34,0,34,False,True,,0.36320155877900495,,0.20287907940269873,
AedesHuaedes,3,0,3,False,True,,0.31748013847331563,,0.0,
AedesHulecoeteomyia,14,1,14,True,True,0.001000000001,0.1609651055249072,1.0000000010000002e-12,0.07879866750897663,
AedesIndusius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesIsoaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesJarnellius,5,3,5,True,True,0.07806886732217821,0.07387375092212406,0.0,0.0,
AedesJihlienius,3,0,3,False,True,,0.3136491855163998,,0.08694557282960308,
AedesKenknightia,12,0,12,False,True,,1.0000000282819324,,1.0000000272819323,
AedesKompia,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLeptosomatomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLevua,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLewnielsenius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLorrainea,5,0,5,False,True,,0.2066863324482487,,0.0,
AedesLuius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesMacleaya,11,2,11,True,True,0.07250801546520001,0.09146305648357846,0.0,0.0,
AedesMolpemyia,3,0,3,False,True,,0.30774598075534854,,0.0,
AedesMucidus,14,1,14,True,True,0.001000000001,0.0714785064047911,1.0000000010000002e-12,0.0,
AedesNeomelaniconion,28,0,28,False,True,,0.1858934131530548,,0.022726371694517036,
AedesNyctomyia,2,0,2,False,True,,0.14244112556133312,,0.0,
AedesOchlerotatus,200,,,False,False,,,,,
AedesParaedes,8,0,8,False,True,,0.22875881626967362,,0.09678693297402705,
AedesPatmarksia,13,1,13,True,True,0.001000000001,0.1786001069959071,1.0000000010000002e-12,0.023162728656062677,
AedesPaulianius,8,0,8,False,True,,0.32799093133779644,,0.11563486740373802,
AedesPetermattinglyius,5,0,5,False,True,,0.1536647163452084,,0.0,
AedesPhagomyia,16,0,16,False,True,,0.4165479880005187,,0.40532820206991305,
AedesPolyleptiomyia,2,0,2,False,True,,0.30765428875543727,,0.0,
AedesProtomacleaya,39,4,39,True,True,0.1348934288231694,0.18220767152930137,0.0,0.02940206753376408,
AedesPseudalbuginosus,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesPseudarmigeres,5,0,5,False,True,,0.16566748788833535,,0.0,
AedesRampamyia,3,2,3,True,True,0.0369122326227242,0.04732497723289236,0.0,0.0,
AedesRhinoskusea,4,0,4,False,True,,0.08596586302439814,,0.0,
AedesSallumia,2,0,2,False,True,,3.7373841623192683,,0.0,
AedesScutomyia,9,0,9,False,True,,0.622127398223009,,0.5862712192080156,
AedesSkusea,4,1,4,True,True,0.001000000001,0.04072298558956543,1.0000000010000002e-12,0.0,
AedesStegomyia,128,,,False,False,,,,,
AedesTanakaius,2,0,2,False,True,,0.26660961596298455,,0.0,
AedesTewarius,4,0,4,False,True,,0.30261917704332536,,0.30256622225752033,
AedesVansomerenis,3,0,3,False,True,,0.8480998527801249,,0.0,
AedesZavortinkius,11,0,11,False,True,,0.14720896845874093,,0.12009597531755101,
Armigeres,58,2,58,True,True,0.14651999220678696,0.1896813999600942,0.0,0.04817946043997054,
ArmigeresArmigeres,40,2,40,True,True,0.12848517749384952,0.14867455226098625,0.0,0.0,
ArmigeresLeicesteria,18,0,18,False,True,,0.21213913979106702,,0.0897560208338326,
Eretmapodites,48,1,48,True,True,0.001000000001,0.0961889475732536,1.0000000010000002e-12,0.0,
EretmapoditesEretmapodites,48,1,48,True,True,0.001000000001,0.0961889475732536,1.0000000010000002e-12,0.0,
Haemagogus,28,2,28,True,True,0.09459149717101392,0.13696306805100122,0.0,0.05081756612452887,
HaemagogusConopostegus,4,1,4,True,True,0.001000000001,0.0996671285794276,1.0000000010000002e-12,0.09966565574108546,
HaemagogusHaemagogus,24,1,24,True,True,0.001000000001,0.12920223491396446,1.0000000010000002e-12,0.023816007265509163,
Heizmannia,38,0,38,False,True,,0.27925607606754566,,0.13001811619444203,
HeizmanniaHeizmannia,38,0,38,False,True,,0.27925607606754566,,0.13001811619444203,
Opifex,2,1,2,True,True,0.001000000001,0.08542540110848308,1.0000000010000002e-12,0.0,
Opifex__subgenus__,2,1,2,True,True,0.001000000001,0.08542540110848308,1.0000000010000002e-12,0.0,
Psorophora,49,14,49,True,True,0.08151723818675818,0.08226111289595116,0.0,0.0,
PsorophoraGrabhamia,16,6,16,True,True,0.07120162018356656,0.06808027205344235,0.0,0.0,
PsorophoraJanthinosoma,23,5,23,True,True,0.08823313698967833,0.08470479229684312,0.0,0.0,
PsorophoraPsorophora,10,3,10,True,True,0.06856422585964195,0.11179173359277111,0.0,0.05396122068508528,
Udaya,3,0,3,False,True,,0.3380623904006416,,0.0,
UdayaUdaya,3,0,3,False,True,,0.3380623904006416,,0.0,
Verrallina,95,3,95,True,True,0.29764599018688376,0.2950954750234606,0.0,0.0045504038560818085,
VerrallinaHarbachius,13,0,13,False,True,,0.6532586040295052,,0.330522006625501,
VerrallinaNeomacleaya,52,0,52,False,True,,0.3850943794925342,,0.0,
VerrallinaVerrallina,30,3,30,True,True,0.2016107535850001,0.17697521026261587,0.0,0.0,
Zeugnomyia,4,0,4,False,True,,1.1023683943644462,,0.0,
CulexAedinus,4,1,4,True,True,0.001000000001,0.13444935464580554,1.0000000010000002e-12,0.0,
CulexAfroculex,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAllimanta,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAnoedioporpa,12,0,12,False,True,,0.4049755959590314,,0.1282865382633913,
CulexBarraudius,4,0,4,False,True,,1.430354590578729,,0.0,
CulexBelkinomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexCarrollia,18,0,18,False,True,,0.5707015108614368,,0.0,
CulexCulex,201,,,False,False,,,,,
CulexCuliciomyia,54,1,54,True,True,0.001000000001,0.2831608458865238,1.0000000010000002e-12,0.22143017932045164,
CulexEumelanomyia,77,0,77,False,True,,0.9610504315917178,,0.5263344557671266,
CulexMicraedes,8,2,8,True,True,0.24469763952450568,0.26156393280001533,0.0,0.0,
CulexMicroculex,33,1,33,True,True,0.001000000001,0.348549139330601,1.0000000010000002e-12,0.2966372874498511,
CulexNeoculex,26,,,False,False,,,,,
CulexNicaromyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexOculeomyia,19,2,19,True,True,0.166729725222924,0.4576170751813492,0.0,0.35180165724976575,
CulexKitzmilleria,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLasiosiphon,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLophoceraomyia,112,2,112,True,True,0.24777926769838235,0.3664699841372389,0.0,0.26357343180556836,
