node,taxonomy_tips,backbone_tips,simulated_tips,backbone_monophyletic,simulated_monophyletic,backbone_birth,simulated_birth,backbone_death,simulated_death,warnings

AnophelesAnopheles,185,,,False,False,,,,,
AnophelesBaimaia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AnophelesCellia,225,22,225,True,True,0.5184515291822586,1.0000000282819324,0.48934345981710153,1.0000000272819323,
AnophelesChristya,2,0,2,False,True,,0.128999387662849,,0.0,
AnophelesKerteszia,12,1,12,True,True,0.001000000001,0.1463595357154414,1.0000000010000002e-12,0.10809254390852024,
AnophelesLophopodomyia,6,1,6,True,True,0.001000000001,0.19089588333269195,1.0000000010000002e-12,0.10366438764145527,
AnophelesNyssorhynchus,40,8,40,True,True,0.09315637412142212,0.15121860658331654,0.007549867585696832,0.09172531125237818,
AnophelesStethomyia,5,1,5,True,True,0.001000000001,0.06232035129430847,1.0000000010000002e-12,0.0,
Bironella,8,0,8,False,True,,1.0000000282819324,,1.0000000272819323,
BironellaBironella,2,0,2,False,True,,0.5179153118328957,,0.0,
Aedeomyiini,7,2,7,True,True,0.02081214539225031,0.05971677794009431,0.0,0.05971644506610025,
Aedeomyia,7,2,7,True,True,0.02081214539225031,0.05971677794009431,0.0,0.05971644506610025,
AedeomyiaAedeomyia,6,2,6,True,True,0.018629203596890853,0.030388475270764388,0.0,0.023479401489995142,
AedeomyiaLepiothauma,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
Aedini,1257,122,1257,True,True,0.1632593725418691,0.24780003093088743,0.071633678334176,0.16686685399026216,
BironellaBrugella,3,0,3,False,True,,3.774204744467721,,0.0,
BironellaNeobironella,3,0,3,False,True,,0.5429087814205275,,0.0,
Chagasia,5,2,5,True,True,0.02529653923073038,0.07367310108638003,0.0,0.07367246866346669,
ChagasiaChagasia,5,2,5,True,True,0.02529653923073038,0.07367310108638003,0.0,0.07367246866346669,
Culicinae,3074,208,3074,True,True,0.31650749156972946,0.40329733358456116,0.2589474044229961,0.35217404362893767,
__TAXONOMIC_ROOT__,3563,259,3563,True,True,0.35404089569747826,0.41834657752324855,0.3096833302964832,0.3759359765601124,
Culicidae,3563,259,3563,True,True,0.35404089569747826,0.41834657752324855,0.3096833302964832,0.3759359765601124,
Anophelinae,489,51,489,True,True,0.3267271104550249,1.0000000282819324,0.3069198983149194,1.0000000272819323,
None,489,51,489,True,True,0.3267271104550249,1.0000000282819324,0.3069198983149194,1.0000000272819323,
Anopheles,476,49,476,True,True,0.31883616638506135,0.4870300364321561,0.292293004154851,0.4662468231422028,
Aedes,932,,,False,False,,,,,
AedesAbraedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesAcartomyia,3,0,3,False,True,,0.4681486225526311,,0.0,
AedesAedes,12,1,12,True,True,0.001000000001,0.09863979095382097,1.0000000010000002e-12,0.0,
AedesAedimorphus,66,,,False,False,,,,,
AedesAlanstonea,2,0,2,False,True,,0.5729177896755613,,0.0,
AedesAlbuginosus,9,0,9,False,True,,0.11757987509910846,,0.0,
AedesAyurakitia,2,0,2,False,True,,0.15774885279221937,,0.0,
AedesAztecaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBelkinius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBifidistylus,2,0,2,False,True,,4.588614404071862,,0.0,
AedesBorichinda,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBothaella,6,0,6,False,True,,0.24718798948727191,,0.0,
AedesBruceharrisonius,9,0,9,False,True,,0.1250058787151332,,0.0,
AedesCancraedes,10,0,10,False,True,,0.1595526215541946,,0.052626032704497054,
AedesCatageiomyia,28,1,28,True,True,0.001000000001,0.11058007437267135,1.0000000010000002e-12,0.0,
AedesCatatassomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesChristophersiomyia,5,0,5,False,True,,0.2260879028519045,,0.0,
AedesCoetzeemyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesCollessius,9,0,9,False,True,,0.47897963192450427,,0.0,
AedesCornetius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesDahliana,3,1,3,True,True,0.001000000001,0.0349509731293897,1.0000000010000002e-12,0.0,
AedesDanielsia,3,0,3,False,True,,0.37707897611490454,,0.0,
AedesDendroskusea,5,0,5,False,True,,0.2796618321593989,,0.0,
AedesDiceromyia,8,2,8,True,True,0.08796041826824388,0.09902110634621891,0.0,0.08056966065924132,
AedesDobrotworskyius,7,5,7,True,True,0.08417849136347792,0.08055566107225688,0.0,0.0,
AedesDownsiomyia,30,0,30,False,True,,0.3038199591897766,,0.1443069436281727,
AedesEdwardsaedes,3,0,3,False,True,,0.4446359258033324,,0.0,
AedesElpeytonius,2,0,2,False,True,,0.09316316453125537,,0.0,
AedesFinlaya,64,,,False,False,,,,,
AedesFredwardsius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesGeorgecraigius,3,3,3,True,True,0.02820558131506598,0.02820558131506598,0.0,0.0,
AedesGeoskusea,10,0,10,False,True,,0.40392244360849633,,0.2644537084085193,
AedesGilesius,2,0,2,False,True,,0.29749481480762596,,0.0,
AedesGymnometopa,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesHalaedes,3,2,3,True,True,0.14322287814189613,0.15546406411064262,0.0,0.0,
AedesHimalaius,2,0,2,False,True,,0.30523391263183336,,0.0,
AedesHopkinsius,7,0,7,False,True,,0.2577495549708656,,0.2577295040333714,
AedesHowardina,34,0,34,False,True,,0.37227931288089855,,0.24160872179389714,
AedesHuaedes,3,0,3,False,True,,0.07895192753072942,,0.0025346920169214407,
AedesHulecoeteomyia,14,1,14,True,True,0.001000000001,0.09344270846800369,1.0000000010000002e-12,0.017377703483870344,
AedesIndusius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesIsoaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesJarnellius,5,3,5,True,True,0.07806886732217821,0.042837572509833464,0.0,0.0,
AedesJihlienius,3,0,3,False,True,,1.3104764659722414,,0.0,
AedesKenknightia,12,0,12,False,True,,0.3213791808162599,,0.25518806829270835,
AedesKompia,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLeptosomatomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLevua,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLewnielsenius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLorrainea,5,0,5,False,True,,0.4760426015436144,,0.3898557076324249,
AedesLuius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesMacleaya,11,2,11,True,True,0.07250801546520001,0.07693953365002867,0.0,0.007823060139167663,
AedesMolpemyia,3,0,3,False,True,,0.09749390606825796,,0.0,
AedesMucidus,14,1,14,True,True,0.001000000001,0.10218186579050834,1.0000000010000002e-12,0.055175806203892994,
AedesNeomelaniconion,28,0,28,False,True,,0.19805575971266468,,0.10359804701164324,
AedesNyctomyia,2,0,2,False,True,,0.055827825756439124,,0.0,
AedesOchlerotatus,200,,,False,False,,,,,
AedesParaedes,8,0,8,False,True,,0.695082748842265,,0.6566161457118189,
AedesPatmarksia,13,1,13,True,True,0.001000000001,0.1788320028243803,1.0000000010000002e-12,0.016215774893963326,
AedesPaulianius,8,0,8,False,True,,0.3962355059758455,,0.0,
AedesPetermattinglyius,5,0,5,False,True,,0.09231301749143198,,0.00461244881537262,
AedesPhagomyia,16,0,16,False,True,,0.23844850652258048,,0.0,
AedesPolyleptiomyia,2,0,2,False,True,,0.31756266908582165,,0.0,
AedesProtomacleaya,39,4,39,True,True,0.1348934288231694,0.1380650205062871,0.0,0.0,
AedesPseudalbuginosus,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesPseudarmigeres,5,0,5,False,True,,0.25049486504826685,,0.034245417482395624,
AedesRampamyia,3,2,3,True,True,0.0369122326227242,0.022613252447658213,0.0,0.0,
AedesRhinoskusea,4,0,4,False,True,,0.27704391094563885,,0.0,
AedesSallumia,2,0,2,False,True,,0.28172234393335394,,0.0,
AedesScutomyia,9,0,9,False,True,,0.40716127789154505,,0.0,
AedesSkusea,4,1,4,True,True,0.001000000001,0.052420125290992894,1.0000000010000002e-12,0.043913776359467124,
AedesStegomyia,128,,,False,False,,,,,
AedesTanakaius,2,0,2,False,True,,0.2455089336763549,,0.0,
AedesTewarius,4,0,4,False,True,,0.21756411290919284,,0.21749389327502547,
AedesVansomerenis,3,0,3,False,True,,0.15987619593384741,,0.0,
AedesZavortinkius,11,0,11,False,True,,0.20994127585304234,,0.0026372976832089025,
Armigeres,58,2,58,True,True,0.14651999220678696,0.18246083910137156,0.0,0.10009815453115102,
ArmigeresArmigeres,40,2,40,True,True,0.12848517749384952,0.1455704950175935,0.0,0.05697641260215365,
ArmigeresLeicesteria,18,0,18,False,True,,0.28442210553665814,,0.2179524742327212,
Eretmapodites,48,1,48,True,True,0.001000000001,0.1697580260417187,1.0000000010000002e-12,0.06506286435729393,
EretmapoditesEretmapodites,48,1,48,True,True,0.001000000001,0.1697580260417187,1.0000000010000002e-12,0.06506286435729393,
Haemagogus,28,2,28,True,True,0.09459149717101392,0.20188467757740064,0.0,0.1362724851418346,
HaemagogusConopostegus,4,1,4,True,True,0.001000000001,0.07227241532237703,1.0000000010000002e-12,0.0,
HaemagogusHaemagogus,24,1,24,True,True,0.001000000001,0.23839763012648288,1.0000000010000002e-12,0.18006255829262335,
Heizmannia,38,0,38,False,True,,0.20805106614319008,,0.06987232043111719,
HeizmanniaHeizmannia,38,0,38,False,True,,0.20805106614319008,,0.06987232043111719,
Opifex,2,1,2,True,True,0.001000000001,0.0662120853277768,1.0000000010000002e-12,0.0,
Opifex__subgenus__,2,1,2,True,True,0.001000000001,0.0662120853277768,1.0000000010000002e-12,0.0,
Psorophora,49,14,49,True,True,0.08151723818675818,0.09422000175702315,0.0,0.015061506320158204,
PsorophoraGrabhamia,16,6,16,True,True,0.07120162018356656,0.0629080798556985,0.0,0.0,
PsorophoraJanthinosoma,23,5,23,True,True,0.08823313698967833,0.12467132343987429,0.0,0.03441256916239041,
PsorophoraPsorophora,10,3,10,True,True,0.06856422585964195,0.11222512388858967,0.0,0.06988516763868513,
Udaya,3,0,3,False,True,,0.190875256981396,,0.0,
UdayaUdaya,3,0,3,False,True,,0.190875256981396,,0.0,
Verrallina,95,3,95,True,True,0.29764599018688376,0.27309835860305287,0.0,0.1761841588467092,
VerrallinaHarbachius,13,0,13,False,True,,0.21974992670052484,,0.0,
VerrallinaNeomacleaya,52,0,52,False,True,,0.3283545844456605,,0.2178875155878007,
VerrallinaVerrallina,30,3,30,True,True,0.2016107535850001,0.1957965131036418,0.0,0.1292008732133637,
Zeugnomyia,4,0,4,False,True,,0.19967876236810636,,0.0,
CulexAedinus,4,1,4,True,True,0.001000000001,0.23610811056890013,1.0000000010000002e-12,0.0,
CulexAfroculex,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAllimanta,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAnoedioporpa,12,0,12,False,True,,1.280949233614771,,0.9447699749283424,
CulexBarraudius,4,0,4,False,True,,0.8277082002167906,,0.0,
CulexBelkinomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexCarrollia,18,0,18,False,True,,1.0000000282819324,,1.0000000272819323,
CulexCulex,201,,,False,False,,,,,
CulexCuliciomyia,54,1,54,True,True,0.001000000001,0.3211729310566696,1.0000000010000002e-12,0.2857544918967093,
CulexEumelanomyia,77,0,77,False,True,,0.7528426104884396,,0.534630247928131,
CulexKitzmilleria,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLasiosiphon,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLophoceraomyia,112,2,112,True,True,0.24777926769838235,0.4360983952882284,0.0,0.39152197446206355,
CulexMaillotia,9,0,9,False,True,,0.6954742136207739,,0.0,
CulexMelanoconion,160,,,False,False,,,,,
CulexMicraedes,8,2,8,True,True,0.24469763952450568,0.23311452322960693,0.0,0.0,
CulexMicroculex,33,1,33,True,True,0.001000000001,0.5838021401959338,1.0000000010000002e-12,0.5134310016870656,
CulexNeoculex,26,,,False,False,,,,,
