node,taxonomy_tips,backbone_tips,simulated_tips,backbone_monophyletic,simulated_monophyletic,backbone_birth,simulated_birth,backbone_death,simulated_death,warnings

AnophelesAnopheles,185,,,False,False,,,,,
AnophelesBaimaia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AnophelesCellia,225,22,225,True,True,0.5184515291822586,0.6501174154131918,0.48934345981710153,0.626088418557012,
AnophelesChristya,2,0,2,False,True,,0.5134222398487959,,0.0,
AnophelesKerteszia,12,1,12,True,True,0.001000000001,0.10383503683136741,1.0000000010000002e-12,0.09820166284011057,
AnophelesLophopodomyia,6,1,6,True,True,0.001000000001,0.18492068678555226,1.0000000010000002e-12,0.18491870869845795,
AnophelesNyssorhynchus,40,8,40,True,True,0.09315637412142212,0.10716616230436918,0.007549867585696832,0.021319385262416682,
AnophelesStethomyia,5,1,5,True,True,0.001000000001,1.0000000282819324,1.0000000010000002e-12,1.0000000272819323,
Bironella,8,0,8,False,True,,0.2240492002265432,,0.2135719042406302,
BironellaBironella,2,0,2,False,True,,0.22741438809729414,,0.0,
BironellaBrugella,3,0,3,False,True,,0.2858267753032581,,0.0,
BironellaNeobironella,3,0,3,False,True,,0.5729788141004614,,0.0,
Chagasia,5,2,5,True,True,0.02529653923073038,0.08310628008451434,0.0,0.08310617419056478,
ChagasiaChagasia,5,2,5,True,True,0.02529653923073038,0.08310628008451434,0.0,0.08310617419056478,
Culicinae,3074,208,3074,True,True,0.31650749156972946,0.4253109530244773,0.2589474044229961,0.37395704758087317,
Aedeomyiini,7,2,7,True,True,0.02081214539225031,0.05312453923053887,0.0,0.050648561796075894,
Aedeomyia,7,2,7,True,True,0.02081214539225031,0.05312453923053887,0.0,0.050648561796075894,
AedeomyiaAedeomyia,6,2,6,True,True,0.018629203596890853,0.07206838756767528,0.0,0.07206795002619899,
AedeomyiaLepiothauma,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
Aedini,1257,122,1257,True,True,0.1632593725418691,0.3047234423717489,0.071633678334176,0.23220098087183288,
Aedes,932,,,False,False,,,,,
AedesAbraedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesAcartomyia,3,0,3,False,True,,1.0377016022605863,,0.0,
AedesAedes,12,1,12,True,True,0.001000000001,0.16000476004721725,1.0000000010000002e-12,0.0,
AedesAedimorphus,66,,,False,False,,,,,
__TAXONOMIC_ROOT__,3563,259,3563,True,True,0.35404089569747826,0.43503717721587304,0.3096833302964832,0.3930113530125111,
Culicidae,3563,259,3563,True,True,0.35404089569747826,0.43503717721587304,0.3096833302964832,0.3930113530125111,
Anophelinae,489,51,489,True,True,0.3267271104550249,0.4155565128068201,0.3069198983149194,0.39867393628877634,
None,489,51,489,True,True,0.3267271104550249,0.4155565128068201,0.3069198983149194,0.39867393628877634,
Anopheles,476,49,476,True,True,0.31883616638506135,1.0000000282819324,0.292293004154851,1.0000000272819323,
AedesAlanstonea,2,0,2,False,True,,0.14933896097498248,,0.0,
AedesAlbuginosus,9,0,9,False,True,,0.2819353725205174,,0.06902221788856536,
AedesAyurakitia,2,0,2,False,True,,0.40556660859906657,,0.0,
AedesAztecaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBelkinius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBifidistylus,2,0,2,False,True,,0.3515060662996164,,0.0,
AedesBorichinda,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBothaella,6,0,6,False,True,,0.6718265234147457,,0.0,
AedesBruceharrisonius,9,0,9,False,True,,0.14343225863044126,,0.0866900370977382,
AedesCancraedes,10,0,10,False,True,,0.16852453386861235,,0.0,
AedesCatageiomyia,28,1,28,True,True,0.001000000001,0.10109894079652161,1.0000000010000002e-12,0.0,
AedesCatatassomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesChristophersiomyia,5,0,5,False,True,,0.3451939873350267,,0.0,
AedesCoetzeemyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesCollessius,9,0,9,False,True,,0.168800165442065,,0.0,
AedesCornetius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesDahliana,3,1,3,True,True,0.001000000001,0.0334113119799061,1.0000000010000002e-12,0.0,
AedesDanielsia,3,0,3,False,True,,0.3009479443773109,,0.0,
AedesDendroskusea,5,0,5,False,True,,1.5484775626072032,,0.0,
AedesDiceromyia,8,2,8,True,True,0.08796041826824388,0.09829441511255994,0.0,0.0,
AedesDobrotworskyius,7,5,7,True,True,0.08417849136347792,0.08403971386959097,0.0,0.0,
AedesDownsiomyia,30,0,30,False,True,,0.5573795393872436,,0.5142177317719631,
AedesEdwardsaedes,3,0,3,False,True,,0.4181967161833793,,0.0,
AedesElpeytonius,2,0,2,False,True,,0.6989848920314186,,0.0,
AedesFinlaya,64,,,False,False,,,,,
AedesFredwardsius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesGeorgecraigius,3,3,3,True,True,0.02820558131506598,0.02820558131506598,0.0,0.0,
AedesGeoskusea,10,0,10,False,True,,0.6621080006309066,,0.3910165332668823,
AedesGilesius,2,0,2,False,True,,0.3218256121516757,,0.0,
AedesGymnometopa,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesHalaedes,3,2,3,True,True,0.14322287814189613,0.07665073882081191,0.0,0.0,
AedesHimalaius,2,0,2,False,True,,0.5873052049146488,,0.0,
AedesHopkinsius,7,0,7,False,True,,0.42726988519580045,,0.0,
AedesHowardina,34,0,34,False,True,,0.39090238097477215,,0.26959095263848015,
AedesHuaedes,3,0,3,False,True,,0.07901226500554426,,0.0,
AedesHulecoeteomyia,14,1,14,True,True,0.001000000001,0.08867892094373905,1.0000000010000002e-12,0.04214279748007489,
AedesIndusius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesIsoaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesJarnellius,5,3,5,True,True,0.07806886732217821,0.073272222257507,0.0,0.0,
AedesJihlienius,3,0,3,False,True,,0.44545429520347496,,0.0,
AedesKenknightia,12,0,12,False,True,,0.3572018657125617,,0.2773523805243934,
AedesKompia,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLeptosomatomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLevua,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLewnielsenius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLorrainea,5,0,5,False,True,,0.5113620810912464,,0.0,
AedesLuius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesMacleaya,11,2,11,True,True,0.07250801546520001,0.08659883939143023,0.0,0.0,
AedesMolpemyia,3,0,3,False,True,,0.16135772168806178,,0.0,
AedesMucidus,14,1,14,True,True,0.001000000001,0.17909755680431524,1.0000000010000002e-12,0.11580231934942667,
AedesPaulianius,8,0,8,False,True,,0.9278754340982265,,0.0,
AedesPetermattinglyius,5,0,5,False,True,,0.08423498963106402,,0.04105136138007238,
AedesPhagomyia,16,0,16,False,True,,0.218203691089777,,0.03513483696113771,
AedesPolyleptiomyia,2,0,2,False,True,,0.30563262145266384,,0.0,
AedesProtomacleaya,39,4,39,True,True,0.1348934288231694,0.1450325026935688,0.0,0.0,
AedesNeomelaniconion,28,0,28,False,True,,0.6196681795903928,,0.4668748530807131,
AedesNyctomyia,2,0,2,False,True,,0.15394123311873584,,0.0,
AedesOchlerotatus,200,,,False,False,,,,,
AedesParaedes,8,0,8,False,True,,0.16143162928928548,,0.058712348948489396,
AedesPatmarksia,13,1,13,True,True,0.001000000001,0.16520120068001098,1.0000000010000002e-12,0.0584675434490827,
AedesPseudalbuginosus,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesPseudarmigeres,5,0,5,False,True,,0.1343424996039914,,0.0,
AedesRampamyia,3,2,3,True,True,0.0369122326227242,0.04804635909906867,0.0,0.0,
AedesRhinoskusea,4,0,4,False,True,,0.14417771461983367,,0.0,
AedesSallumia,2,0,2,False,True,,1.0641265720250392,,0.0,
AedesScutomyia,9,0,9,False,True,,0.42982390192764175,,0.0,
AedesSkusea,4,1,4,True,True,0.001000000001,0.04973653361039084,1.0000000010000002e-12,0.0,
AedesStegomyia,128,,,False,False,,,,,
AedesTanakaius,2,0,2,False,True,,1.0361332787397644,,0.0,
AedesTewarius,4,0,4,False,True,,0.699946815572484,,0.0,
AedesVansomerenis,3,0,3,False,True,,0.25342149051381774,,0.0,
AedesZavortinkius,11,0,11,False,True,,0.3377668276180127,,0.0,
Armigeres,58,2,58,True,True,0.14651999220678696,0.1668344788210779,0.0,0.08915737249105794,
ArmigeresArmigeres,40,2,40,True,True,0.12848517749384952,0.11488651175033716,0.0,0.019165654735104756,
ArmigeresLeicesteria,18,0,18,False,True,,0.3269373281448859,,0.3054312633673813,
Eretmapodites,48,1,48,True,True,0.001000000001,0.21197988375099888,1.0000000010000002e-12,0.15233106800028431,
EretmapoditesEretmapodites,48,1,48,True,True,0.001000000001,0.21197988375099888,1.0000000010000002e-12,0.15233106800028431,
Haemagogus,28,2,28,True,True,0.09459149717101392,0.17335027155083846,0.0,0.0670724737460195,
HaemagogusConopostegus,4,1,4,True,True,0.001000000001,0.057252983929051544,1.0000000010000002e-12,0.0,
HaemagogusHaemagogus,24,1,24,True,True,0.001000000001,0.19639994020495447,1.0000000010000002e-12,0.05493120851763993,
Heizmannia,38,0,38,False,True,,0.2803144652642408,,0.0,
HeizmanniaHeizmannia,38,0,38,False,True,,0.2803144652642408,,0.0,
Opifex,2,1,2,True,True,0.001000000001,0.04176094250756833,1.0000000010000002e-12,0.0,
Opifex__subgenus__,2,1,2,True,True,0.001000000001,0.04176094250756833,1.0000000010000002e-12,0.0,
Psorophora,49,14,49,True,True,0.08151723818675818,0.08809627508987151,0.0,0.0,
PsorophoraGrabhamia,16,6,16,True,True,0.07120162018356656,0.11460359677146674,0.0,0.05525430397032507,
PsorophoraJanthinosoma,23,5,23,True,True,0.08823313698967833,0.08575998890160781,0.0,0.0,
PsorophoraPsorophora,10,3,10,True,True,0.06856422585964195,0.07612444228104094,0.0,0.0,
Udaya,3,0,3,False,True,,0.2409813838850548,,0.0,
UdayaUdaya,3,0,3,False,True,,0.2409813838850548,,0.0,
Verrallina,95,3,95,True,True,0.29764599018688376,0.42819663749522413,0.0,0.33662767036735947,
VerrallinaHarbachius,13,0,13,False,True,,0.45264439040043414,,0.2579507899068375,
VerrallinaNeomacleaya,52,0,52,False,True,,0.410505139518161,,0.2837158192749069,
VerrallinaVerrallina,30,3,30,True,True,0.2016107535850001,0.3527622505542488,0.0,0.31075589889458516,
Zeugnomyia,4,0,4,False,True,,0.14565969750977728,,0.0,
CulexAedinus,4,1,4,True,True,0.001000000001,0.03739250928615398,1.0000000010000002e-12,0.0,
CulexAfroculex,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAllimanta,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAnoedioporpa,12,0,12,False,True,,0.5796666627265814,,0.0,
CulexBarraudius,4,0,4,False,True,,1.5379722564544136,,0.0,
CulexBelkinomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexCarrollia,18,0,18,False,True,,0.42531131914096515,,0.0,
CulexCulex,201,,,False,False,,,,,
CulexCuliciomyia,54,1,54,True,True,0.001000000001,0.29852628201533754,1.0000000010000002e-12,0.17321772809679173,
CulexEumelanomyia,77,0,77,False,True,,1.0000000282819324,,1.0000000272819323,
CulexMicraedes,8,2,8,True,True,0.24469763952450568,0.34285700887064835,0.0,0.013341189676490431,
CulexMicroculex,33,1,33,True,True,0.001000000001,0.33667689762352215,1.0000000010000002e-12,0.3157118329228773,
CulexNeoculex,26,,,False,False,,,,,
CulexNicaromyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexOculeomyia,19,2,19,True,True,0.166729725222924,0.21224791402286158,0.0,0.014701964410591867,
CulexKitzmilleria,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLasiosiphon,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLophoceraomyia,112,2,112,True,True,0.24777926769838235,0.44155531515130575,0.0,0.35829251852187355,
