node,taxonomy_tips,backbone_tips,simulated_tips,backbone_monophyletic,simulated_monophyletic,backbone_birth,simulated_birth,backbone_death,simulated_death,warnings

AnophelesAnopheles,185,,,False,False,,,,,
AnophelesBaimaia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AnophelesCellia,225,22,225,True,True,0.5184515291822586,0.5736333333917453,0.48934345981710153,0.5493060595629543,
AnophelesChristya,2,0,2,False,True,,2.1233338514917013,,0.0,
AnophelesKerteszia,12,1,12,True,True,0.001000000001,0.254277435939205,1.0000000010000002e-12,0.25427668320476243,
AnophelesLophopodomyia,6,1,6,True,True,0.001000000001,0.10467264495792013,1.0000000010000002e-12,0.00322852098079836,
AnophelesNyssorhynchus,40,8,40,True,True,0.09315637412142212,0.13043138981917032,0.007549867585696832,0.06440421633105217,
AnophelesStethomyia,5,1,5,True,True,0.001000000001,0.04310494263959923,1.0000000010000002e-12,0.033760729587171495,
Bironella,8,0,8,False,True,,0.47251775174576854,,0.4724965651673227,
BironellaBironella,2,0,2,False,True,,0.526662467582934,,0.0,
BironellaBrugella,3,0,3,False,True,,0.3536450112688321,,0.0,
BironellaNeobironella,3,0,3,False,True,,1.3691796547435175,,0.0,
Chagasia,5,2,5,True,True,0.02529653923073038,0.04432595328244363,0.0,0.04371889103336652,
ChagasiaChagasia,5,2,5,True,True,0.02529653923073038,0.04432595328244363,0.0,0.04371889103336652,
Culicinae,3074,208,3074,True,True,0.31650749156972946,0.3932196549905369,0.2589474044229961,0.3375563589563671,
__TAXONOMIC_ROOT__,3563,259,3563,True,True,0.35404089569747826,1.0000000282819324,0.3096833302964832,1.0000000272819323,
Culicidae,3563,259,3563,True,True,0.35404089569747826,1.0000000282819324,0.3096833302964832,1.0000000272819323,
Anophelinae,489,51,489,True,True,0.3267271104550249,0.4721264637250364,0.3069198983149194,0.4575278712202246,
None,489,51,489,True,True,0.3267271104550249,0.4721264637250364,0.3069198983149194,0.4575278712202246,
Anopheles,476,49,476,True,True,0.31883616638506135,1.0000000282819324,0.292293004154851,1.0000000272819323,
Aedeomyiini,7,2,7,True,True,0.02081214539225031,0.06429657588527468,0.0,0.06427495715291677,
Aedeomyia,7,2,7,True,True,0.02081214539225031,0.06429657588527468,0.0,0.06427495715291677,
AedeomyiaAedeomyia,6,2,6,True,True,0.018629203596890853,0.030391343223725303,0.0,0.025531491962871494,
AedeomyiaLepiothauma,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
Aedini,1257,122,1257,True,True,0.1632593725418691,0.26208867497247434,0.071633678334176,0.18166934168596857,
Aedes,932,,,False,False,,,,,
AedesAbraedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesAcartomyia,3,0,3,False,True,,2.4474169263530063,,0.0,
AedesAedes,12,1,12,True,True,0.001000000001,0.10476760637528756,1.0000000010000002e-12,0.0021081652365130712,
AedesAedimorphus,66,,,False,False,,,,,
AedesAlanstonea,2,0,2,False,True,,0.10580231893705494,,0.0,
AedesAlbuginosus,9,0,9,False,True,,0.16813597299388172,,0.0,
AedesAyurakitia,2,0,2,False,True,,0.06718999595039199,,0.0,
AedesAztecaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBelkinius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBifidistylus,2,0,2,False,True,,0.24565794293554696,,0.0,
AedesBorichinda,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBothaella,6,0,6,False,True,,0.33721574838616725,,0.16596937108468857,
AedesBruceharrisonius,9,0,9,False,True,,1.0000000282819324,,1.0000000272819323,
AedesCancraedes,10,0,10,False,True,,0.1695480380528838,,0.0,
AedesCatageiomyia,28,1,28,True,True,0.001000000001,0.11874071885751121,1.0000000010000002e-12,0.0,
AedesCatatassomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesChristophersiomyia,5,0,5,False,True,,0.14280860209157,,0.047980076941815705,
AedesCoetzeemyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesCollessius,9,0,9,False,True,,0.17125243303601245,,0.0,
AedesCornetius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesDahliana,3,1,3,True,True,0.001000000001,0.11540251000082632,1.0000000010000002e-12,0.0,
AedesDanielsia,3,0,3,False,True,,0.18310098189709764,,0.0,
AedesDendroskusea,5,0,5,False,True,,0.10531336799458767,,0.0,
AedesDiceromyia,8,2,8,True,True,0.08796041826824388,0.08193645124835612,0.0,0.0,
AedesDobrotworskyius,7,5,7,True,True,0.08417849136347792,0.0791905285388418,0.0,0.0,
AedesDownsiomyia,30,0,30,False,True,,0.3258188799236643,,0.16224175673675276,
AedesEdwardsaedes,3,0,3,False,True,,0.11577475597640337,,0.0,
AedesElpeytonius,2,0,2,False,True,,0.11833955154182577,,0.0,
AedesFinlaya,64,,,False,False,,,,,
AedesFredwardsius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesGeorgecraigius,3,3,3,True,True,0.02820558131506598,0.02820558131506598,0.0,0.0,
AedesGeoskusea,10,0,10,False,True,,0.16431356903626376,,0.022581534612070474,
AedesGilesius,2,0,2,False,True,,0.1612169048783686,,0.0,
AedesGymnometopa,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesHalaedes,3,2,3,True,True,0.14322287814189613,0.1799896031952893,0.0,0.0,
AedesHimalaius,2,0,2,False,True,,0.1583274742893021,,0.0,
AedesHopkinsius,7,0,7,False,True,,0.1834678461058086,,0.18180829645529645,
AedesHowardina,34,0,34,False,True,,0.376291159552229,,0.2360417100868659,
AedesHuaedes,3,0,3,False,True,,0.687110905226955,,0.0,
AedesHulecoeteomyia,14,1,14,True,True,0.001000000001,0.09800960014908751,1.0000000010000002e-12,0.0,
AedesIndusius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesIsoaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesJarnellius,5,3,5,True,True,0.07806886732217821,0.0916605358918911,0.0,0.0,
AedesJihlienius,3,0,3,False,True,,0.09768225363762778,,0.0,
AedesKenknightia,12,0,12,False,True,,0.4509664946724995,,0.0,
AedesKompia,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLeptosomatomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLevua,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLewnielsenius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLorrainea,5,0,5,False,True,,0.23541795647171215,,0.1859855805339205,
AedesLuius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesMacleaya,11,2,11,True,True,0.07250801546520001,0.08762121482830916,0.0,0.0,
AedesMolpemyia,3,0,3,False,True,,0.1502497134371766,,0.0,
AedesMucidus,14,1,14,True,True,0.001000000001,0.1088479908273803,1.0000000010000002e-12,0.06201234800888182,
AedesNeomelaniconion,28,0,28,False,True,,0.3434381580348436,,0.0866737270143772,
AedesNyctomyia,2,0,2,False,True,,1.5786268329921096,,0.0,
AedesOchlerotatus,200,,,False,False,,,,,
AedesParaedes,8,0,8,False,True,,0.1241182603862686,,0.0,
AedesPatmarksia,13,1,13,True,True,0.001000000001,0.09700287232146923,1.0000000010000002e-12,0.0,
AedesPaulianius,8,0,8,False,True,,0.5299343771389089,,0.0,
AedesPetermattinglyius,5,0,5,False,True,,0.2928752002120361,,0.0,
AedesPhagomyia,16,0,16,False,True,,0.33030571640995204,,0.07344532434684631,
AedesPolyleptiomyia,2,0,2,False,True,,0.8539859821991282,,0.0,
AedesProtomacleaya,39,4,39,True,True,0.1348934288231694,0.18390000959340247,0.0,0.06662959624687298,
AedesPseudalbuginosus,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesPseudarmigeres,5,0,5,False,True,,0.1012970327722663,,0.01896338935887132,
AedesRampamyia,3,2,3,True,True,0.0369122326227242,0.048855924847876465,0.0,0.0,
AedesRhinoskusea,4,0,4,False,True,,0.23253464888900258,,0.0,
AedesSallumia,2,0,2,False,True,,0.6510364451593106,,0.0,
AedesScutomyia,9,0,9,False,True,,0.2721552886192352,,0.0,
AedesSkusea,4,1,4,True,True,0.001000000001,0.08641722306019771,1.0000000010000002e-12,0.028196126425652,
AedesStegomyia,128,,,False,False,,,,,
AedesTanakaius,2,0,2,False,True,,0.024892445229611673,,0.0,
AedesTewarius,4,0,4,False,True,,0.24806572220270642,,0.24780739402904636,
AedesVansomerenis,3,0,3,False,True,,0.18013563455545123,,0.0,
AedesZavortinkius,11,0,11,False,True,,0.19599247761324967,,0.0,
Armigeres,58,2,58,True,True,0.14651999220678696,0.1942007762276521,0.0,0.1058290419029865,
ArmigeresArmigeres,40,2,40,True,True,0.12848517749384952,0.1586262615557263,0.0,0.06342746667048406,
ArmigeresLeicesteria,18,0,18,False,True,,0.24010321875189702,,0.0,
Eretmapodites,48,1,48,True,True,0.001000000001,0.1399334549700393,1.0000000010000002e-12,0.05711805080850684,
EretmapoditesEretmapodites,48,1,48,True,True,0.001000000001,0.1399334549700393,1.0000000010000002e-12,0.05711805080850684,
Haemagogus,28,2,28,True,True,0.09459149717101392,0.09867430886399409,0.0,0.0,
HaemagogusConopostegus,4,1,4,True,True,0.001000000001,0.07101718834769823,1.0000000010000002e-12,0.0,
HaemagogusHaemagogus,24,1,24,True,True,0.001000000001,0.10147845733280879,1.0000000010000002e-12,0.0,
Heizmannia,38,0,38,False,True,,0.37226629539609146,,0.19547640896168725,
HeizmanniaHeizmannia,38,0,38,False,True,,0.37226629539609146,,0.19547640896168725,
Opifex,2,1,2,True,True,0.001000000001,0.23719844362525255,1.0000000010000002e-12,0.0,
Opifex__subgenus__,2,1,2,True,True,0.001000000001,0.23719844362525255,1.0000000010000002e-12,0.0,
Psorophora,49,14,49,True,True,0.08151723818675818,0.08131185595912727,0.0,0.0,
PsorophoraGrabhamia,16,6,16,True,True,0.07120162018356656,0.07276120331351643,0.0,0.0,
PsorophoraJanthinosoma,23,5,23,True,True,0.08823313698967833,0.09414756062042662,0.0,0.0,
PsorophoraPsorophora,10,3,10,True,True,0.06856422585964195,0.05389587232170496,0.0,0.0,
Udaya,3,0,3,False,True,,0.22917593604490322,,0.0,
UdayaUdaya,3,0,3,False,True,,0.22917593604490322,,0.0,
Verrallina,95,3,95,True,True,0.29764599018688376,0.42047772502424235,0.0,0.3381976789835151,
VerrallinaHarbachius,13,0,13,False,True,,0.3323879879749209,,0.0,
VerrallinaNeomacleaya,52,0,52,False,True,,0.45315309242873664,,0.18595607994798943,
VerrallinaVerrallina,30,3,30,True,True,0.2016107535850001,0.23167342324702134,0.0,0.17855331458341211,
Zeugnomyia,4,0,4,False,True,,0.19833782890826462,,0.0,
CulexAedinus,4,1,4,True,True,0.001000000001,0.035415323760554486,1.0000000010000002e-12,0.02627772575827219,
CulexAfroculex,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAllimanta,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAnoedioporpa,12,0,12,False,True,,1.0220684167370224,,0.6118785945284407,
CulexBarraudius,4,0,4,False,True,,1.5119493924197902,,0.0,
CulexBelkinomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexCarrollia,18,0,18,False,True,,0.5103937191175093,,0.4596912632992783,
CulexCulex,201,,,False,False,,,,,
CulexCuliciomyia,54,1,54,True,True,0.001000000001,0.408806939524701,1.0000000010000002e-12,0.3774973465871297,
CulexEumelanomyia,77,0,77,False,True,,1.0341048817418235,,0.9097313482430833,
CulexKitzmilleria,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLasiosiphon,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLophoceraomyia,112,2,112,True,True,0.24777926769838235,0.35736161899374913,0.0,0.2489599261811016,
CulexMaillotia,9,0,9,False,True,,1.0000000282819324,,1.0000000272819323,
CulexMelanoconion,160,,,False,False,,,,,
CulexMicraedes,8,2,8,True,True,0.24469763952450568,0.4437923818030995,0.0,0.2626786054402073,
CulexMicroculex,33,1,33,True,True,0.001000000001,0.1217313459087617,1.0000000010000002e-12,0.04731602142933606,
CulexNeoculex,26,,,False,False,,,,,
CulexNicaromyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
