node,taxonomy_tips,backbone_tips,simulated_tips,backbone_monophyletic,simulated_monophyletic,backbone_birth,simulated_birth,backbone_death,simulated_death,warnings

AnophelesAnopheles,185,,,False,False,,,,,
AnophelesBaimaia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AnophelesCellia,225,22,225,True,True,0.5184515291822586,1.0000000282819324,0.48934345981710153,1.0000000272819323,
AnophelesChristya,2,0,2,False,True,,1.7814778348966887,,0.0,
AnophelesKerteszia,12,1,12,True,True,0.001000000001,0.059896586616442,1.0000000010000002e-12,0.03239095564388385,
AnophelesLophopodomyia,6,1,6,True,True,0.001000000001,0.09139494392790014,1.0000000010000002e-12,0.04113385474560597,
AnophelesNyssorhynchus,40,8,40,True,True,0.09315637412142212,0.11418147707036481,0.007549867585696832,0.027966596348984327,
AnophelesStethomyia,5,1,5,True,True,0.001000000001,0.20641265803166692,1.0000000010000002e-12,0.16011357959157763,
Bironella,8,0,8,False,True,,0.29632452183012503,,0.0,
BironellaBironella,2,0,2,False,True,,1.5452119615539575,,0.0,
__TAXONOMIC_ROOT__,3563,259,3563,True,True,0.35404089569747826,1.0000000282819324,0.3096833302964832,1.0000000272819323,
Culicidae,3563,259,3563,True,True,0.35404089569747826,1.0000000282819324,0.3096833302964832,1.0000000272819323,
Anophelinae,489,51,489,True,True,0.3267271104550249,0.385120487689224,0.3069198983149194,0.3668630343466189,
None,489,51,489,True,True,0.3267271104550249,0.385120487689224,0.3069198983149194,0.3668630343466189,
Anopheles,476,49,476,True,True,0.31883616638506135,0.4316802189182161,0.292293004154851,0.40933078227384506,
Aedeomyiini,7,2,7,True,True,0.02081214539225031,0.05841658789566581,0.0,0.05841621751396136,
Aedeomyia,7,2,7,True,True,0.02081214539225031,0.05841658789566581,0.0,0.05841621751396136,
AedeomyiaAedeomyia,6,2,6,True,True,0.018629203596890853,0.030203133107428944,0.0,0.02259662135682735,
AedeomyiaLepiothauma,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
Aedini,1257,122,1257,True,True,0.1632593725418691,0.2604882415623526,0.071633678334176,0.180562751567705,
BironellaBrugella,3,0,3,False,True,,0.25484368319511963,,0.0,
BironellaNeobironella,3,0,3,False,True,,0.2914174027780197,,0.0,
Chagasia,5,2,5,True,True,0.02529653923073038,0.08666735045656251,0.0,0.08666625507204206,
ChagasiaChagasia,5,2,5,True,True,0.02529653923073038,0.08666735045656251,0.0,0.08666625507204206,
Culicinae,3074,208,3074,True,True,0.31650749156972946,0.3918188871053583,0.2589474044229961,0.3371395785709498,
Aedes,932,,,False,False,,,,,
AedesAbraedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesAcartomyia,3,0,3,False,True,,0.20476778224066577,,0.0,
AedesAedes,12,1,12,True,True,0.001000000001,0.10525933562693844,1.0000000010000002e-12,0.0661803860060692,
AedesAedimorphus,66,,,False,False,,,,,
AedesAlanstonea,2,0,2,False,True,,0.09124331523911815,,0.0,
AedesAlbuginosus,9,0,9,False,True,,0.1839345657665271,,0.08285934285199521,
AedesAyurakitia,2,0,2,False,True,,0.04681186291973523,,0.0,
AedesAztecaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBelkinius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBifidistylus,2,0,2,False,True,,0.22892857414166093,,0.0,
AedesBorichinda,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBothaella,6,0,6,False,True,,0.23299649145790172,,0.19382451823445682,
AedesBruceharrisonius,9,0,9,False,True,,0.7452010862417986,,0.692049454949569,
AedesCancraedes,10,0,10,False,True,,0.19953640946046783,,0.0,
AedesCatageiomyia,28,1,28,True,True,0.001000000001,0.10354762290404693,1.0000000010000002e-12,0.01037403218835581,
AedesCatatassomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesChristophersiomyia,5,0,5,False,True,,0.14676371479670636,,0.08635688273342036,
AedesCoetzeemyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesCollessius,9,0,9,False,True,,0.28332089957983586,,0.0,
AedesCornetius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesDahliana,3,1,3,True,True,0.001000000001,0.0609813877584102,1.0000000010000002e-12,0.0,
AedesDanielsia,3,0,3,False,True,,0.06435622708753277,,0.0,
AedesDendroskusea,5,0,5,False,True,,0.38534051434079203,,0.0,
AedesDiceromyia,8,2,8,True,True,0.08796041826824388,0.11899695202387943,0.0,0.002685076716231849,
AedesDobrotworskyius,7,5,7,True,True,0.08417849136347792,0.08203891830145234,0.0,0.0,
AedesDownsiomyia,30,0,30,False,True,,0.2874393835908662,,0.10840429781615742,
AedesEdwardsaedes,3,0,3,False,True,,0.2046023037497682,,0.0,
AedesElpeytonius,2,0,2,False,True,,0.12060016808934523,,0.0,
AedesFinlaya,64,,,False,False,,,,,
AedesFredwardsius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesGeorgecraigius,3,3,3,True,True,0.02820558131506598,0.02820558131506598,0.0,0.0,
AedesGeoskusea,10,0,10,False,True,,0.31228227804947745,,0.0,
AedesGilesius,2,0,2,False,True,,1.366994762608122,,0.0,
AedesGymnometopa,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesHalaedes,3,2,3,True,True,0.14322287814189613,0.04833856342166623,0.0,0.0,
AedesHimalaius,2,0,2,False,True,,0.09490041020145427,,0.0,
AedesHopkinsius,7,0,7,False,True,,1.065546757537245,,0.0,
AedesHowardina,34,0,34,False,True,,0.36963081865155833,,0.20265477108996624,
AedesHuaedes,3,0,3,False,True,,0.2939489395299969,,0.0,
AedesHulecoeteomyia,14,1,14,True,True,0.001000000001,0.11860498846760678,1.0000000010000002e-12,0.06420959270624157,
AedesIndusius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesIsoaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesJarnellius,5,3,5,True,True,0.07806886732217821,0.09379594195972044,0.0,0.0,
AedesJihlienius,3,0,3,False,True,,0.21319457686730678,,0.191372592516571,
AedesKenknightia,12,0,12,False,True,,0.4104891122058785,,0.0,
AedesKompia,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLeptosomatomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLevua,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLewnielsenius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLorrainea,5,0,5,False,True,,0.34629322253129735,,0.0,
AedesLuius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesMacleaya,11,2,11,True,True,0.07250801546520001,0.08857095136078477,0.0,0.0,
AedesMolpemyia,3,0,3,False,True,,0.2440510451226464,,0.0,
AedesMucidus,14,1,14,True,True,0.001000000001,0.1012423544923316,1.0000000010000002e-12,0.0,
AedesNeomelaniconion,28,0,28,False,True,,0.251251434919746,,0.09452933413123649,
AedesNyctomyia,2,0,2,False,True,,1.943964187860416,,0.0,
AedesOchlerotatus,200,,,False,False,,,,,
AedesParaedes,8,0,8,False,True,,0.19033066041439056,,0.0,
AedesPatmarksia,13,1,13,True,True,0.001000000001,0.44800044305476155,1.0000000010000002e-12,0.27618179194278236,
AedesPaulianius,8,0,8,False,True,,0.3644373575896759,,0.36420976010947664,
AedesPetermattinglyius,5,0,5,False,True,,0.10236738415839439,,0.012238251555995384,
AedesPhagomyia,16,0,16,False,True,,0.19667815478384373,,0.13039710444844185,
AedesPolyleptiomyia,2,0,2,False,True,,0.25840028976947743,,0.0,
AedesProtomacleaya,39,4,39,True,True,0.1348934288231694,0.16757342374784745,0.0,0.10171905196836137,
AedesPseudalbuginosus,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesPseudarmigeres,5,0,5,False,True,,0.19395461425427912,,0.0,
AedesRampamyia,3,2,3,True,True,0.0369122326227242,0.047763998783546514,0.0,0.0,
AedesRhinoskusea,4,0,4,False,True,,0.3316633555369787,,0.0,
AedesSallumia,2,0,2,False,True,,0.2988986114637396,,0.0,
AedesScutomyia,9,0,9,False,True,,0.19285632439150588,,0.0,
AedesSkusea,4,1,4,True,True,0.001000000001,0.061677138482998786,1.0000000010000002e-12,0.0,
AedesStegomyia,128,,,False,False,,,,,
AedesTanakaius,2,0,2,False,True,,0.0899701958287415,,0.0,
AedesTewarius,4,0,4,False,True,,0.08715300711898677,,0.0,
AedesVansomerenis,3,0,3,False,True,,0.21761978929462647,,0.0,
AedesZavortinkius,11,0,11,False,True,,0.25601488835591524,,0.0,
Armigeres,58,2,58,True,True,0.14651999220678696,0.22531981761314196,0.0,0.13945086855169284,
ArmigeresArmigeres,40,2,40,True,True,0.12848517749384952,0.14341384462986226,0.0,0.04014016083947154,
ArmigeresLeicesteria,18,0,18,False,True,,0.3270093839950174,,0.0,
Eretmapodites,48,1,48,True,True,0.001000000001,0.13233041283415686,1.0000000010000002e-12,0.06318171374554088,
EretmapoditesEretmapodites,48,1,48,True,True,0.001000000001,0.13233041283415686,1.0000000010000002e-12,0.06318171374554088,
Haemagogus,28,2,28,True,True,0.09459149717101392,0.14757450677739578,0.0,0.046283257965667186,
HaemagogusConopostegus,4,1,4,True,True,0.001000000001,0.08076341376441239,1.0000000010000002e-12,0.0,
HaemagogusHaemagogus,24,1,24,True,True,0.001000000001,0.18113785462618848,1.0000000010000002e-12,0.0931038713331931,
Heizmannia,38,0,38,False,True,,0.2974480116729587,,0.0,
HeizmanniaHeizmannia,38,0,38,False,True,,0.2974480116729587,,0.0,
Opifex,2,1,2,True,True,0.001000000001,0.27554578355693965,1.0000000010000002e-12,0.0,
Opifex__subgenus__,2,1,2,True,True,0.001000000001,0.27554578355693965,1.0000000010000002e-12,0.0,
Psorophora,49,14,49,True,True,0.08151723818675818,0.0823406007321835,0.0,0.0,
PsorophoraGrabhamia,16,6,16,True,True,0.07120162018356656,0.06865162445368572,0.0,0.0,
PsorophoraJanthinosoma,23,5,23,True,True,0.08823313698967833,0.08127999334986331,0.0,0.0,
PsorophoraPsorophora,10,3,10,True,True,0.06856422585964195,0.10305141363075168,0.0,0.048164134554443,
Udaya,3,0,3,False,True,,0.14637454214050796,,0.0,
UdayaUdaya,3,0,3,False,True,,0.14637454214050796,,0.0,
Verrallina,95,3,95,True,True,0.29764599018688376,0.25671936597968076,0.0,0.09736208727258891,
VerrallinaHarbachius,13,0,13,False,True,,0.9022810593983792,,0.734908124646261,
VerrallinaNeomacleaya,52,0,52,False,True,,0.28763613773341384,,0.0,
VerrallinaVerrallina,30,3,30,True,True,0.2016107535850001,0.21323089627313904,0.0,0.09919800218175612,
Zeugnomyia,4,0,4,False,True,,0.24448714639932254,,0.0,
CulexAedinus,4,1,4,True,True,0.001000000001,0.05515834140364006,1.0000000010000002e-12,0.04729184306764051,
CulexAfroculex,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAllimanta,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAnoedioporpa,12,0,12,False,True,,1.0373912420929752,,0.9290960316743889,
CulexBarraudius,4,0,4,False,True,,2.82711306073804,,0.0,
CulexBelkinomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexCarrollia,18,0,18,False,True,,1.0000000282819324,,1.0000000272819323,
CulexCulex,201,,,False,False,,,,,
CulexCuliciomyia,54,1,54,True,True,0.001000000001,0.1950234888343525,1.0000000010000002e-12,0.06039106459373167,
CulexEumelanomyia,77,0,77,False,True,,0.7687260079597311,,0.583804372976121,
CulexKitzmilleria,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLasiosiphon,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLophoceraomyia,112,2,112,True,True,0.24777926769838235,0.36275236318156323,0.0,0.25662189599938084,
CulexMaillotia,9,0,9,False,True,,1.0000000282819324,,1.0000000272819323,
CulexMelanoconion,160,,,False,False,,,,,
CulexMicraedes,8,2,8,True,True,0.24469763952450568,0.16333540244925127,0.0,0.06634809603548267,
CulexMicroculex,33,1,33,True,True,0.001000000001,0.26560400376471377,1.0000000010000002e-12,0.2257113048786013,
CulexNeoculex,26,,,False,False,,,,,
CulexNicaromyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
