node,taxonomy_tips,backbone_tips,simulated_tips,backbone_monophyletic,simulated_monophyletic,backbone_birth,simulated_birth,backbone_death,simulated_death,warnings

AnophelesAnopheles,185,,,False,False,,,,,
AnophelesBaimaia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AnophelesCellia,225,22,225,True,True,0.5184515291822586,1.0000000282819324,0.48934345981710153,1.0000000272819323,
AnophelesChristya,2,0,2,False,True,,1.2822245453858012,,0.0,
AnophelesKerteszia,12,1,12,True,True,0.001000000001,0.10608019656964103,1.0000000010000002e-12,0.1060794654222777,
AnophelesLophopodomyia,6,1,6,True,True,0.001000000001,0.0914759024105457,1.0000000010000002e-12,0.0,
AnophelesNyssorhynchus,40,8,40,True,True,0.09315637412142212,0.10110498718791933,0.007549867585696832,0.0,
AnophelesStethomyia,5,1,5,True,True,0.001000000001,0.049692110619167645,1.0000000010000002e-12,0.049691875731959954,
Bironella,8,0,8,False,True,,0.9178187464488846,,0.7178657086095346,
BironellaBironella,2,0,2,False,True,,0.6414567462842314,,0.0,
BironellaBrugella,3,0,3,False,True,,0.3303598763201696,,0.0,
BironellaNeobironella,3,0,3,False,True,,3.5534505025457603,,1.7584664262784533,
Chagasia,5,2,5,True,True,0.02529653923073038,0.12146706610583924,0.0,0.12146674755776533,
ChagasiaChagasia,5,2,5,True,True,0.02529653923073038,0.12146706610583924,0.0,0.12146674755776533,
Culicinae,3074,208,3074,True,True,0.31650749156972946,0.4278378716152219,0.2589474044229961,0.375153598913769,
Aedeomyiini,7,2,7,True,True,0.02081214539225031,0.026375452068161293,0.0,0.012147845297156106,
Aedeomyia,7,2,7,True,True,0.02081214539225031,0.026375452068161293,0.0,0.012147845297156106,
AedeomyiaAedeomyia,6,2,6,True,True,0.018629203596890853,0.030217972589574833,0.0,0.022671000377944395,
AedeomyiaLepiothauma,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
Aedini,1257,122,1257,True,True,0.1632593725418691,0.2794313820850221,0.071633678334176,0.2004887216756815,
__TAXONOMIC_ROOT__,3563,259,3563,True,True,0.35404089569747826,0.4411421803076243,0.3096833302964832,0.3985851231502423,
Culicidae,3563,259,3563,True,True,0.35404089569747826,0.4411421803076243,0.3096833302964832,0.3985851231502423,
Anophelinae,489,51,489,True,True,0.3267271104550249,0.49829205186805825,0.3069198983149194,0.48415078291028046,
None,489,51,489,True,True,0.3267271104550249,0.49829205186805825,0.3069198983149194,0.48415078291028046,
Anopheles,476,49,476,True,True,0.31883616638506135,0.3805927814985802,0.292293004154851,0.356126717498203,
Aedes,932,,,False,False,,,,,
AedesAbraedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesAcartomyia,3,0,3,False,True,,0.07446055848669134,,0.02917052390921555,
AedesAedes,12,1,12,True,True,0.001000000001,0.11826485864989923,1.0000000010000002e-12,0.04145986031236622,
AedesAedimorphus,66,,,False,False,,,,,
AedesAlanstonea,2,0,2,False,True,,1.6997264711163922,,0.0,
AedesAlbuginosus,9,0,9,False,True,,0.43550887605338173,,0.0,
AedesAyurakitia,2,0,2,False,True,,0.31866874646308174,,0.0,
AedesAztecaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBelkinius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBifidistylus,2,0,2,False,True,,0.21947289439407322,,0.0,
AedesBorichinda,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBothaella,6,0,6,False,True,,0.12526798974282316,,0.0,
AedesBruceharrisonius,9,0,9,False,True,,0.2064183856582941,,0.0,
AedesCancraedes,10,0,10,False,True,,0.3251517734977246,,0.26382497795419485,
AedesCatageiomyia,28,1,28,True,True,0.001000000001,0.13500036734990936,1.0000000010000002e-12,0.0,
AedesCatatassomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesChristophersiomyia,5,0,5,False,True,,0.3125574869921168,,0.0,
AedesCoetzeemyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesCollessius,9,0,9,False,True,,0.30275887360788634,,0.26507462544699223,
AedesCornetius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesDahliana,3,1,3,True,True,0.001000000001,0.1507229774897048,1.0000000010000002e-12,0.0,
AedesDanielsia,3,0,3,False,True,,0.4250861580850483,,0.25336538381297025,
AedesDendroskusea,5,0,5,False,True,,0.16323760990617592,,0.0,
AedesDiceromyia,8,2,8,True,True,0.08796041826824388,0.09446294982225176,0.0,0.0,
AedesDobrotworskyius,7,5,7,True,True,0.08417849136347792,0.08789404148702606,0.0,0.0,
AedesDownsiomyia,30,0,30,False,True,,0.6618057114203646,,0.64114351455457,
AedesEdwardsaedes,3,0,3,False,True,,3.228204759587504,,0.0,
AedesElpeytonius,2,0,2,False,True,,0.14295729226948822,,0.0,
AedesFinlaya,64,,,False,False,,,,,
AedesFredwardsius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesGeorgecraigius,3,3,3,True,True,0.02820558131506598,0.02820558131506598,0.0,0.0,
AedesGeoskusea,10,0,10,False,True,,0.17197306269437046,,0.0003798773908252052,
AedesGilesius,2,0,2,False,True,,0.15216772467851866,,0.0,
AedesGymnometopa,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesHalaedes,3,2,3,True,True,0.14322287814189613,0.08588602231054829,0.0,0.0,
AedesHimalaius,2,0,2,False,True,,0.2088865487271525,,0.0,
AedesHopkinsius,7,0,7,False,True,,0.44384154487416905,,0.1583982822745718,
AedesHowardina,34,0,34,False,True,,0.327421119599109,,0.21805947963390396,
AedesHuaedes,3,0,3,False,True,,0.12436252715920898,,0.0,
AedesHulecoeteomyia,14,1,14,True,True,0.001000000001,0.14255631266832627,1.0000000010000002e-12,0.11935351080744676,
AedesIndusius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesIsoaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesJarnellius,5,3,5,True,True,0.07806886732217821,0.08101502571279566,0.0,0.0,
AedesJihlienius,3,0,3,False,True,,0.10672514866041971,,0.0,
AedesKenknightia,12,0,12,False,True,,0.2701743595545766,,0.21842832734873757,
AedesKompia,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLeptosomatomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLevua,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLewnielsenius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLorrainea,5,0,5,False,True,,0.37393981650271013,,0.33190946992823217,
AedesLuius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesMacleaya,11,2,11,True,True,0.07250801546520001,0.15568424642628234,0.0,0.1139790081299306,
AedesMolpemyia,3,0,3,False,True,,0.0651966304205643,,0.0,
AedesMucidus,14,1,14,True,True,0.001000000001,0.13378357118261813,1.0000000010000002e-12,0.0190293125845889,
AedesNeomelaniconion,28,0,28,False,True,,0.19869188519738404,,0.0795071544135779,
AedesNyctomyia,2,0,2,False,True,,0.43222230962721864,,0.0,
AedesOchlerotatus,200,,,False,False,,,,,
AedesParaedes,8,0,8,False,True,,0.2950740666680305,,0.0,
AedesPatmarksia,13,1,13,True,True,0.001000000001,0.11358485793410081,1.0000000010000002e-12,0.0,
AedesPaulianius,8,0,8,False,True,,0.17219200027313725,,0.13441187180097444,
AedesPetermattinglyius,5,0,5,False,True,,0.2814699994594783,,0.0,
AedesPhagomyia,16,0,16,False,True,,0.5127054447223746,,0.32642030390073373,
AedesPolyleptiomyia,2,0,2,False,True,,0.25808178285685607,,0.0,
AedesProtomacleaya,39,4,39,True,True,0.1348934288231694,0.20727969358354853,0.0,0.08156647402807796,
AedesPseudalbuginosus,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesPseudarmigeres,5,0,5,False,True,,0.15265694379049788,,0.0,
AedesRampamyia,3,2,3,True,True,0.0369122326227242,0.045599321888580166,0.0,0.0,
AedesRhinoskusea,4,0,4,False,True,,0.17350139728085032,,0.0,
AedesSallumia,2,0,2,False,True,,1.3278996329259736,,0.0,
AedesScutomyia,9,0,9,False,True,,0.33657287487834797,,0.08435995271041595,
AedesSkusea,4,1,4,True,True,0.001000000001,0.19417781638595685,1.0000000010000002e-12,0.19413315643253465,
AedesStegomyia,128,,,False,False,,,,,
AedesTanakaius,2,0,2,False,True,,0.0961774968595451,,0.0,
AedesTewarius,4,0,4,False,True,,0.20235473448162652,,0.0,
AedesVansomerenis,3,0,3,False,True,,0.28741684806211176,,0.19794048550197635,
AedesZavortinkius,11,0,11,False,True,,0.20544442903613566,,0.15534102439989628,
Armigeres,58,2,58,True,True,0.14651999220678696,0.29694435654707635,0.0,0.23366505459268894,
ArmigeresArmigeres,40,2,40,True,True,0.12848517749384952,0.23519226999231063,0.0,0.16430257717246807,
ArmigeresLeicesteria,18,0,18,False,True,,0.3388561067247676,,0.13958193221582355,
Eretmapodites,48,1,48,True,True,0.001000000001,0.13962569612458572,1.0000000010000002e-12,0.04981157063664606,
EretmapoditesEretmapodites,48,1,48,True,True,0.001000000001,0.13962569612458572,1.0000000010000002e-12,0.04981157063664606,
Haemagogus,28,2,28,True,True,0.09459149717101392,0.20992488016240132,0.0,0.12963668798559747,
HaemagogusConopostegus,4,1,4,True,True,0.001000000001,0.0633240140166497,1.0000000010000002e-12,0.0,
HaemagogusHaemagogus,24,1,24,True,True,0.001000000001,0.22778834573011345,1.0000000010000002e-12,0.13172297290427418,
Heizmannia,38,0,38,False,True,,0.2643802703082346,,0.10627139599463283,
HeizmanniaHeizmannia,38,0,38,False,True,,0.2643802703082346,,0.10627139599463283,
Opifex,2,1,2,True,True,0.001000000001,0.09015143522898927,1.0000000010000002e-12,0.0,
Opifex__subgenus__,2,1,2,True,True,0.001000000001,0.09015143522898927,1.0000000010000002e-12,0.0,
Psorophora,49,14,49,True,True,0.08151723818675818,0.08506353261433493,0.0,0.0,
PsorophoraGrabhamia,16,6,16,True,True,0.07120162018356656,0.0742127159871331,0.0,0.0,
PsorophoraJanthinosoma,23,5,23,True,True,0.08823313698967833,0.08971087786389485,0.0,0.0,
PsorophoraPsorophora,10,3,10,True,True,0.06856422585964195,0.07648606466760505,0.0,0.0,
Udaya,3,0,3,False,True,,0.6598918432924507,,0.004262388699098831,
UdayaUdaya,3,0,3,False,True,,0.6598918432924507,,0.004262388699098831,
Verrallina,95,3,95,True,True,0.29764599018688376,0.3114397866680054,0.0,0.09145636371831713,
VerrallinaHarbachius,13,0,13,False,True,,0.670662770838063,,0.5068676842598984,
VerrallinaNeomacleaya,52,0,52,False,True,,0.347246653380776,,0.0,
VerrallinaVerrallina,30,3,30,True,True,0.2016107535850001,0.164031659270504,0.0,0.0,
Zeugnomyia,4,0,4,False,True,,0.3113368625989454,,0.0,
CulexAedinus,4,1,4,True,True,0.001000000001,0.0762708670116927,1.0000000010000002e-12,0.07626991524647024,
CulexAfroculex,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAllimanta,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAnoedioporpa,12,0,12,False,True,,0.7114994640606261,,0.3174346623208215,
CulexBarraudius,4,0,4,False,True,,0.9403918974966544,,0.05368255867560988,
CulexBelkinomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexCarrollia,18,0,18,False,True,,0.44993531770937645,,0.23048612055883635,
CulexCulex,201,,,False,False,,,,,
CulexCuliciomyia,54,1,54,True,True,0.001000000001,0.385428773860402,1.0000000010000002e-12,0.35753121520462444,
CulexEumelanomyia,77,0,77,False,True,,1.0173222688808534,,0.8832920655281165,
CulexMicraedes,8,2,8,True,True,0.24469763952450568,0.2590656266238206,0.0,0.0,
CulexMicroculex,33,1,33,True,True,0.001000000001,0.32865013752280364,1.0000000010000002e-12,0.20658530563010424,
CulexNeoculex,26,,,False,False,,,,,
CulexNicaromyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexOculeomyia,19,2,19,True,True,0.166729725222924,0.17861798820811534,0.0,0.0,
CulexKitzmilleria,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLasiosiphon,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
