node,taxonomy_tips,backbone_tips,simulated_tips,backbone_monophyletic,simulated_monophyletic,backbone_birth,simulated_birth,backbone_death,simulated_death,warnings

AnophelesAnopheles,185,,,False,False,,,,,
AnophelesBaimaia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AnophelesCellia,225,22,225,True,True,0.5184515291822586,0.6465490663016737,0.48934345981710153,0.6202685202586544,
AnophelesChristya,2,0,2,False,True,,0.1627551127192168,,0.0,
AnophelesKerteszia,12,1,12,True,True,0.001000000001,0.0717072520132524,1.0000000010000002e-12,0.0,
AnophelesLophopodomyia,6,1,6,True,True,0.001000000001,0.15855301488692608,1.0000000010000002e-12,0.15855182956025426,
AnophelesNyssorhynchus,40,8,40,True,True,0.09315637412142212,0.17249181626652038,0.007549867585696832,0.11127669746958814,
AnophelesStethomyia,5,1,5,True,True,0.001000000001,0.020063222148751503,1.0000000010000002e-12,0.0,
Bironella,8,0,8,False,True,,0.1649700213852147,,0.07476708850336507,
BironellaBironella,2,0,2,False,True,,0.09272498002235054,,0.0,
__TAXONOMIC_ROOT__,3563,259,3563,True,True,0.35404089569747826,1.0000000282819324,0.3096833302964832,1.0000000272819323,
Culicidae,3563,259,3563,True,True,0.35404089569747826,1.0000000282819324,0.3096833302964832,1.0000000272819323,
Anophelinae,489,51,489,True,True,0.3267271104550249,0.4803862008600591,0.3069198983149194,0.46538855527527695,
None,489,51,489,True,True,0.3267271104550249,0.4803862008600591,0.3069198983149194,0.46538855527527695,
Anopheles,476,49,476,True,True,0.31883616638506135,1.0000000282819324,0.292293004154851,1.0000000272819323,
Aedeomyiini,7,2,7,True,True,0.02081214539225031,0.1050089325492821,0.0,0.10500888679220324,
Aedeomyia,7,2,7,True,True,0.02081214539225031,0.1050089325492821,0.0,0.10500888679220324,
AedeomyiaAedeomyia,6,2,6,True,True,0.018629203596890853,0.23492345260862585,0.0,0.23492320205859438,
AedeomyiaLepiothauma,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
Aedini,1257,122,1257,True,True,0.1632593725418691,0.2784803829318472,0.071633678334176,0.20567951659488845,
BironellaBrugella,3,0,3,False,True,,1.3296354594953654,,0.0,
BironellaNeobironella,3,0,3,False,True,,0.22178420899298804,,0.0,
Chagasia,5,2,5,True,True,0.02529653923073038,0.07623667031186668,0.0,0.07623585619444904,
ChagasiaChagasia,5,2,5,True,True,0.02529653923073038,0.07623667031186668,0.0,0.07623585619444904,
Culicinae,3074,208,3074,True,True,0.31650749156972946,0.18894321192344873,0.2589474044229961,0.10330831380911414,
Aedes,932,,,False,False,,,,,
AedesAbraedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesAcartomyia,3,0,3,False,True,,0.9587582454013573,,0.0,
AedesAedes,12,1,12,True,True,0.001000000001,0.28704195021201534,1.0000000010000002e-12,0.2737056191759988,
AedesAedimorphus,66,,,False,False,,,,,
AedesAlanstonea,2,0,2,False,True,,5.884916404995947,,0.0,
AedesAlbuginosus,9,0,9,False,True,,0.25865432231718033,,0.1307379700699912,
AedesAyurakitia,2,0,2,False,True,,0.36415652293435824,,0.0,
AedesAztecaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBelkinius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBifidistylus,2,0,2,False,True,,0.13057962295795875,,0.0,
AedesBorichinda,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBothaella,6,0,6,False,True,,0.2981620027908636,,0.0,
AedesBruceharrisonius,9,0,9,False,True,,0.2121909217192527,,0.0,
AedesCancraedes,10,0,10,False,True,,0.43674551293914216,,0.0,
AedesCatageiomyia,28,1,28,True,True,0.001000000001,0.12149151140231068,1.0000000010000002e-12,0.0,
AedesCatatassomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesChristophersiomyia,5,0,5,False,True,,0.7225688094064672,,0.0,
AedesCoetzeemyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesCollessius,9,0,9,False,True,,0.17043995329080847,,0.0,
AedesCornetius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesDahliana,3,1,3,True,True,0.001000000001,0.11371852813448328,1.0000000010000002e-12,0.0301010897947504,
AedesDanielsia,3,0,3,False,True,,0.1742295893076883,,0.0,
AedesDendroskusea,5,0,5,False,True,,0.2193102532539854,,0.0552320112914067,
AedesDiceromyia,8,2,8,True,True,0.08796041826824388,0.20684904741742635,0.0,0.15701341603026836,
AedesDobrotworskyius,7,5,7,True,True,0.08417849136347792,0.08183280779332149,0.0,0.0,
AedesDownsiomyia,30,0,30,False,True,,0.28196247417797754,,0.11034805683334203,
AedesEdwardsaedes,3,0,3,False,True,,0.19002843074342074,,0.0,
AedesElpeytonius,2,0,2,False,True,,0.2555155365880863,,0.0,
AedesFinlaya,64,,,False,False,,,,,
AedesFredwardsius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesGeorgecraigius,3,3,3,True,True,0.02820558131506598,0.02820558131506598,0.0,0.0,
AedesGeoskusea,10,0,10,False,True,,0.4886153318364672,,0.25503129824134935,
AedesGilesius,2,0,2,False,True,,0.04797656636044159,,0.0,
AedesGymnometopa,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesHalaedes,3,2,3,True,True,0.14322287814189613,0.042842560502655135,0.0,0.0,
AedesHimalaius,2,0,2,False,True,,11.74627676229499,,0.0,
AedesHopkinsius,7,0,7,False,True,,0.15119709542112494,,0.0,
AedesHowardina,34,0,34,False,True,,0.3541523109258538,,0.24802525742195844,
AedesHuaedes,3,0,3,False,True,,0.2029185931554525,,0.0,
AedesHulecoeteomyia,14,1,14,True,True,0.001000000001,0.20618698167150307,1.0000000010000002e-12,0.19798030032841538,
AedesIndusius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesIsoaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesJarnellius,5,3,5,True,True,0.07806886732217821,0.08456960724040007,0.0,0.0,
AedesJihlienius,3,0,3,False,True,,0.7080212490630337,,0.0,
AedesKenknightia,12,0,12,False,True,,0.3157285790567696,,0.0,
AedesKompia,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLeptosomatomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLevua,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLewnielsenius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLorrainea,5,0,5,False,True,,0.17408425204117786,,0.0,
AedesLuius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesMacleaya,11,2,11,True,True,0.07250801546520001,0.23939603988317337,0.0,0.22229077585536383,
AedesMolpemyia,3,0,3,False,True,,0.3901032590892401,,0.0,
AedesMucidus,14,1,14,True,True,0.001000000001,0.169637391516041,1.0000000010000002e-12,0.12767867024155377,
AedesNeomelaniconion,28,0,28,False,True,,0.2155937528216263,,0.0,
AedesNyctomyia,2,0,2,False,True,,15.950326797605982,,0.0,
AedesOchlerotatus,200,,,False,False,,,,,
AedesParaedes,8,0,8,False,True,,0.36992494657589386,,0.12033152270545162,
AedesPatmarksia,13,1,13,True,True,0.001000000001,0.15624072822723006,1.0000000010000002e-12,0.07193749072260294,
AedesPaulianius,8,0,8,False,True,,0.10630405710340479,,0.043597702447258566,
AedesPetermattinglyius,5,0,5,False,True,,0.22638253757745774,,0.0,
AedesPhagomyia,16,0,16,False,True,,0.3219069447952289,,0.3153542018026221,
AedesPolyleptiomyia,2,0,2,False,True,,0.11491541648999733,,0.0,
AedesProtomacleaya,39,4,39,True,True,0.1348934288231694,0.22044685389821078,0.0,0.12392242386882278,
AedesPseudalbuginosus,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesPseudarmigeres,5,0,5,False,True,,0.2640523720730005,,0.17438395774478763,
AedesRampamyia,3,2,3,True,True,0.0369122326227242,0.044964259667225524,0.0,0.0,
AedesRhinoskusea,4,0,4,False,True,,0.16840456481803673,,0.0,
AedesSallumia,2,0,2,False,True,,0.15318969714840547,,0.0,
AedesScutomyia,9,0,9,False,True,,0.14126475243262152,,0.0,
AedesSkusea,4,1,4,True,True,0.001000000001,0.03680921185562601,1.0000000010000002e-12,0.013074961945688834,
AedesStegomyia,128,,,False,False,,,,,
AedesTanakaius,2,0,2,False,True,,0.26205282351100073,,0.0,
AedesTewarius,4,0,4,False,True,,0.09200117486914587,,0.0,
AedesVansomerenis,3,0,3,False,True,,0.1464189885821663,,0.0,
AedesZavortinkius,11,0,11,False,True,,0.37271655286579447,,0.17276108191821526,
Armigeres,58,2,58,True,True,0.14651999220678696,0.13796572620397304,0.0,0.04331861327045915,
ArmigeresArmigeres,40,2,40,True,True,0.12848517749384952,0.132591218810525,0.0,0.0464853190003743,
ArmigeresLeicesteria,18,0,18,False,True,,0.12741444562991147,,0.0,
Eretmapodites,48,1,48,True,True,0.001000000001,0.28153996821862753,1.0000000010000002e-12,0.23539698796072936,
EretmapoditesEretmapodites,48,1,48,True,True,0.001000000001,0.28153996821862753,1.0000000010000002e-12,0.23539698796072936,
Haemagogus,28,2,28,True,True,0.09459149717101392,0.1597423370432505,0.0,0.08899443685602451,
HaemagogusConopostegus,4,1,4,True,True,0.001000000001,0.047236268106825616,1.0000000010000002e-12,0.005851242507277772,
HaemagogusHaemagogus,24,1,24,True,True,0.001000000001,0.19579320128349867,1.0000000010000002e-12,0.13600933462978904,
Heizmannia,38,0,38,False,True,,0.4244411909253055,,0.2991364112776427,
HeizmanniaHeizmannia,38,0,38,False,True,,0.4244411909253055,,0.2991364112776427,
Opifex,2,1,2,True,True,0.001000000001,0.04309365881530013,1.0000000010000002e-12,0.0,
Opifex__subgenus__,2,1,2,True,True,0.001000000001,0.04309365881530013,1.0000000010000002e-12,0.0,
Psorophora,49,14,49,True,True,0.08151723818675818,0.07380215283013,0.0,0.0,
PsorophoraGrabhamia,16,6,16,True,True,0.07120162018356656,0.06464617348772086,0.0,0.0,
PsorophoraJanthinosoma,23,5,23,True,True,0.08823313698967833,0.08372279652664492,0.0,0.0,
PsorophoraPsorophora,10,3,10,True,True,0.06856422585964195,0.050496528850782305,0.0,0.0,
Udaya,3,0,3,False,True,,0.37446665067710827,,0.0,
UdayaUdaya,3,0,3,False,True,,0.37446665067710827,,0.0,
Verrallina,95,3,95,True,True,0.29764599018688376,0.44712370685046754,0.0,0.3484804702691406,
VerrallinaHarbachius,13,0,13,False,True,,1.0000000282819324,,1.0000000272819323,
VerrallinaNeomacleaya,52,0,52,False,True,,0.5807545699007903,,0.3725200132081392,
VerrallinaVerrallina,30,3,30,True,True,0.2016107535850001,0.2053913307501409,0.0,0.11369227455290704,
Zeugnomyia,4,0,4,False,True,,0.11245375156122356,,0.0,
CulexAedinus,4,1,4,True,True,0.001000000001,0.10693603505285044,1.0000000010000002e-12,0.0,
CulexAfroculex,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAllimanta,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAnoedioporpa,12,0,12,False,True,,0.3811223204271749,,0.2308278039822775,
CulexBarraudius,4,0,4,False,True,,0.3568461394538285,,0.07886976799239595,
CulexBelkinomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexCarrollia,18,0,18,False,True,,0.2972381555943447,,0.0,
CulexCulex,201,,,False,False,,,,,
CulexCuliciomyia,54,1,54,True,True,0.001000000001,0.5961951105408093,1.0000000010000002e-12,0.584225777829554,
CulexEumelanomyia,77,0,77,False,True,,0.7752179804969064,,0.6139025280890219,
CulexKitzmilleria,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLasiosiphon,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLophoceraomyia,112,2,112,True,True,0.24777926769838235,0.39549278182518605,0.0,0.25908754769924713,
CulexMaillotia,9,0,9,False,True,,0.4261053940478247,,0.0,
CulexMelanoconion,160,,,False,False,,,,,
CulexMicraedes,8,2,8,True,True,0.24469763952450568,1.0000000282819324,0.0,1.0000000272819323,
CulexMicroculex,33,1,33,True,True,0.001000000001,0.4130083119743692,1.0000000010000002e-12,0.4127516137064629,
CulexNeoculex,26,,,False,False,,,,,
