node,taxonomy_tips,backbone_tips,simulated_tips,backbone_monophyletic,simulated_monophyletic,backbone_birth,simulated_birth,backbone_death,simulated_death,warnings

AnophelesAnopheles,185,,,False,False,,,,,
AnophelesBaimaia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AnophelesCellia,225,22,225,True,True,0.5184515291822586,1.0000000282819324,0.48934345981710153,1.0000000272819323,
AnophelesChristya,2,0,2,False,True,,0.1255183708065744,,0.0,
AnophelesKerteszia,12,1,12,True,True,0.001000000001,0.07352741049957547,1.0000000010000002e-12,0.042869543531181845,
AnophelesLophopodomyia,6,1,6,True,True,0.001000000001,0.15896066078703353,1.0000000010000002e-12,0.15895994074526779,
AnophelesNyssorhynchus,40,8,40,True,True,0.09315637412142212,0.14437350733312215,0.007549867585696832,0.05897006748070109,
AnophelesStethomyia,5,1,5,True,True,0.001000000001,0.12136872077287506,1.0000000010000002e-12,0.010003463885486555,
Bironella,8,0,8,False,True,,0.42760418746894463,,0.0,
BironellaBironella,2,0,2,False,True,,0.5300366169830221,,0.0,
Aedeomyiini,7,2,7,True,True,0.02081214539225031,0.1331255724782798,0.0,0.13312531179961,
Aedeomyia,7,2,7,True,True,0.02081214539225031,0.1331255724782798,0.0,0.13312531179961,
AedeomyiaAedeomyia,6,2,6,True,True,0.018629203596890853,0.3196204827500661,0.0,0.31962048175006613,
AedeomyiaLepiothauma,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
Aedini,1257,122,1257,True,True,0.1632593725418691,0.2723453284771169,0.071633678334176,0.1939017058793506,
BironellaBrugella,3,0,3,False,True,,0.3970727286863715,,0.0,
BironellaNeobironella,3,0,3,False,True,,0.39876982753895945,,0.0,
Chagasia,5,2,5,True,True,0.02529653923073038,0.046789313647518524,0.0,0.030104509444282432,
ChagasiaChagasia,5,2,5,True,True,0.02529653923073038,0.046789313647518524,0.0,0.030104509444282432,
Culicinae,3074,208,3074,True,True,0.31650749156972946,0.40364300325532176,0.2589474044229961,0.3502835946351697,
__TAXONOMIC_ROOT__,3563,259,3563,True,True,0.35404089569747826,0.4234665016538855,0.3096833302964832,0.3809328893519344,
Culicidae,3563,259,3563,True,True,0.35404089569747826,0.4234665016538855,0.3096833302964832,0.3809328893519344,
Anophelinae,489,51,489,True,True,0.3267271104550249,1.0000000282819324,0.3069198983149194,1.0000000272819323,
None,489,51,489,True,True,0.3267271104550249,1.0000000282819324,0.3069198983149194,1.0000000272819323,
Anopheles,476,49,476,True,True,0.31883616638506135,0.5250769308823108,0.292293004154851,0.5077331424184094,
Aedes,932,,,False,False,,,,,
AedesAbraedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesAcartomyia,3,0,3,False,True,,0.31991090408991935,,0.0,
AedesAedes,12,1,12,True,True,0.001000000001,0.10906203512585678,1.0000000010000002e-12,0.0,
AedesAedimorphus,66,,,False,False,,,,,
AedesAlanstonea,2,0,2,False,True,,0.24053090833493468,,0.0,
AedesAlbuginosus,9,0,9,False,True,,1.0000000282819324,,1.0000000272819323,
AedesAyurakitia,2,0,2,False,True,,0.7658070727964098,,0.0,
AedesAztecaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBelkinius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBifidistylus,2,0,2,False,True,,0.5681411973147243,,0.0,
AedesBorichinda,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesBothaella,6,0,6,False,True,,0.1679489282528649,,0.0,
AedesBruceharrisonius,9,0,9,False,True,,0.3737384111609557,,0.16427052437671447,
AedesCancraedes,10,0,10,False,True,,0.20976842464395043,,0.0,
AedesCatageiomyia,28,1,28,True,True,0.001000000001,0.11078509832916494,1.0000000010000002e-12,0.0,
AedesCatatassomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesChristophersiomyia,5,0,5,False,True,,0.24300026526847676,,0.0,
AedesCoetzeemyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesCollessius,9,0,9,False,True,,0.5411138486609999,,0.5409246710708473,
AedesCornetius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesDahliana,3,1,3,True,True,0.001000000001,0.036661931885045816,1.0000000010000002e-12,0.0025557511689391437,
AedesDanielsia,3,0,3,False,True,,0.8506059400225655,,0.0,
AedesDendroskusea,5,0,5,False,True,,0.10216201025494391,,0.0,
AedesDiceromyia,8,2,8,True,True,0.08796041826824388,0.1046134548523927,0.0,0.0,
AedesDobrotworskyius,7,5,7,True,True,0.08417849136347792,0.09036512784743309,0.0,0.0,
AedesDownsiomyia,30,0,30,False,True,,0.3998749619538854,,0.28980488592804804,
AedesEdwardsaedes,3,0,3,False,True,,0.37628670215324705,,0.11910541884306293,
AedesElpeytonius,2,0,2,False,True,,0.13822668480809572,,0.0,
AedesFinlaya,64,,,False,False,,,,,
AedesFredwardsius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesGeorgecraigius,3,3,3,True,True,0.02820558131506598,0.02820558131506598,0.0,0.0,
AedesGeoskusea,10,0,10,False,True,,0.303773908128182,,0.0,
AedesGilesius,2,0,2,False,True,,0.05793458169065534,,0.0,
AedesGymnometopa,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesHalaedes,3,2,3,True,True,0.14322287814189613,0.12185523767661746,0.0,0.0,
AedesHimalaius,2,0,2,False,True,,2.8825930173527805,,0.0,
AedesHopkinsius,7,0,7,False,True,,0.14937712438121387,,0.0,
AedesHowardina,34,0,34,False,True,,0.3904163926162967,,0.2963820010770203,
AedesHuaedes,3,0,3,False,True,,0.06580643023381375,,0.0,
AedesHulecoeteomyia,14,1,14,True,True,0.001000000001,0.13305665101822223,1.0000000010000002e-12,0.04088222581408884,
AedesIndusius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesIsoaedes,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesJarnellius,5,3,5,True,True,0.07806886732217821,0.08412028039188318,0.0,0.0,
AedesJihlienius,3,0,3,False,True,,0.08196872231239757,,0.0,
AedesKenknightia,12,0,12,False,True,,0.37098028718386344,,0.1508323148448304,
AedesKompia,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLeptosomatomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLevua,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesLewnielsenius,1,1,1,True,True,0.001000000001,0.001000000001,1.0000000010000002e-12,1.0000000010000002e-12,
AedesLorrainea,5,0,5,False,True,,0.3719186198017263,,0.0,
AedesLuius,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesMacleaya,11,2,11,True,True,0.07250801546520001,0.0805107296486703,0.0,0.0,
AedesMolpemyia,3,0,3,False,True,,0.09268193060053044,,0.0,
AedesMucidus,14,1,14,True,True,0.001000000001,0.07955290374444882,1.0000000010000002e-12,0.0038571213115680173,
AedesNeomelaniconion,28,0,28,False,True,,0.2438289089249209,,0.12262468737989915,
AedesNyctomyia,2,0,2,False,True,,0.2044406713344166,,0.0,
AedesOchlerotatus,200,,,False,False,,,,,
AedesParaedes,8,0,8,False,True,,0.3290791944111494,,0.0,
AedesPatmarksia,13,1,13,True,True,0.001000000001,0.10996367947733482,1.0000000010000002e-12,0.0,
AedesPaulianius,8,0,8,False,True,,0.17234098656577762,,0.08790336686462351,
AedesPetermattinglyius,5,0,5,False,True,,0.12935751078163513,,0.0,
AedesPhagomyia,16,0,16,False,True,,0.6974752434237563,,0.6265178300529142,
AedesPolyleptiomyia,2,0,2,False,True,,0.7199212048347425,,0.0,
AedesProtomacleaya,39,4,39,True,True,0.1348934288231694,0.14404411421330704,0.0,0.05723519189221897,
AedesPseudalbuginosus,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
AedesPseudarmigeres,5,0,5,False,True,,0.18354012246464463,,0.0,
AedesRampamyia,3,2,3,True,True,0.0369122326227242,0.04177252094941781,0.0,0.0,
AedesRhinoskusea,4,0,4,False,True,,0.19829075304836682,,0.0,
AedesSallumia,2,0,2,False,True,,0.22634574268202035,,0.0,
AedesScutomyia,9,0,9,False,True,,0.5255015322835296,,0.0,
AedesSkusea,4,1,4,True,True,0.001000000001,0.0815234546248783,1.0000000010000002e-12,0.0,
AedesStegomyia,128,,,False,False,,,,,
AedesTanakaius,2,0,2,False,True,,0.13946614941299582,,0.0,
AedesTewarius,4,0,4,False,True,,0.8065767666661423,,0.0,
AedesVansomerenis,3,0,3,False,True,,0.9009992329844059,,0.0,
AedesZavortinkius,11,0,11,False,True,,0.17260117088775764,,0.07329941999997971,
Armigeres,58,2,58,True,True,0.14651999220678696,0.3074617558836401,0.0,0.2521182385900832,
ArmigeresArmigeres,40,2,40,True,True,0.12848517749384952,0.1900330266028507,0.0,0.09856483135683645,
ArmigeresLeicesteria,18,0,18,False,True,,0.5607597074369803,,0.3614454996365108,
Eretmapodites,48,1,48,True,True,0.001000000001,0.15146770323255518,1.0000000010000002e-12,0.07477343065244209,
EretmapoditesEretmapodites,48,1,48,True,True,0.001000000001,0.15146770323255518,1.0000000010000002e-12,0.07477343065244209,
Haemagogus,28,2,28,True,True,0.09459149717101392,0.13411351865816035,0.0,0.021168206037155034,
HaemagogusConopostegus,4,1,4,True,True,0.001000000001,0.07587581062738198,1.0000000010000002e-12,0.0,
HaemagogusHaemagogus,24,1,24,True,True,0.001000000001,0.13690561968861914,1.0000000010000002e-12,0.0,
Heizmannia,38,0,38,False,True,,0.236764636252006,,0.010285816222265038,
HeizmanniaHeizmannia,38,0,38,False,True,,0.236764636252006,,0.010285816222265038,
Opifex,2,1,2,True,True,0.001000000001,0.5993113067004724,1.0000000010000002e-12,0.0,
Opifex__subgenus__,2,1,2,True,True,0.001000000001,0.5993113067004724,1.0000000010000002e-12,0.0,
Psorophora,49,14,49,True,True,0.08151723818675818,0.08484365765297029,0.0,0.0,
PsorophoraGrabhamia,16,6,16,True,True,0.07120162018356656,0.07255499085873383,0.0,0.0,
PsorophoraJanthinosoma,23,5,23,True,True,0.08823313698967833,0.08812836222819549,0.0,0.0,
PsorophoraPsorophora,10,3,10,True,True,0.06856422585964195,0.09318645857934031,0.0,0.025007823924700037,
Udaya,3,0,3,False,True,,0.1352725877580724,,0.0,
UdayaUdaya,3,0,3,False,True,,0.1352725877580724,,0.0,
Verrallina,95,3,95,True,True,0.29764599018688376,0.31437549853305646,0.0,0.15588079028592533,
VerrallinaHarbachius,13,0,13,False,True,,0.4339661317593844,,0.0,
VerrallinaNeomacleaya,52,0,52,False,True,,0.5030685101323528,,0.0,
VerrallinaVerrallina,30,3,30,True,True,0.2016107535850001,0.2182013441359496,0.0,0.10177035006230098,
Zeugnomyia,4,0,4,False,True,,0.05970002006675525,,0.0,
CulexAedinus,4,1,4,True,True,0.001000000001,0.23632971048560134,1.0000000010000002e-12,0.23632664595518643,
CulexAfroculex,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAllimanta,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexAnoedioporpa,12,0,12,False,True,,0.5925140407429764,,0.49776105699795614,
CulexBarraudius,4,0,4,False,True,,0.7827039847723085,,0.0,
CulexBelkinomyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexCarrollia,18,0,18,False,True,,0.8988859457105783,,0.0,
CulexCulex,201,,,False,False,,,,,
CulexCuliciomyia,54,1,54,True,True,0.001000000001,0.45488045769414476,1.0000000010000002e-12,0.3949803694745385,
CulexEumelanomyia,77,0,77,False,True,,1.0000000282819324,,1.0000000272819323,
CulexKitzmilleria,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLasiosiphon,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
CulexLophoceraomyia,112,2,112,True,True,0.24777926769838235,0.33390567116567593,0.0,0.27050883901111866,
CulexMaillotia,9,0,9,False,True,,1.0000000282819324,,1.0000000272819323,
CulexMelanoconion,160,,,False,False,,,,,
CulexMicraedes,8,2,8,True,True,0.24469763952450568,0.08752572060669286,0.0,0.0399417549015435,
CulexMicroculex,33,1,33,True,True,0.001000000001,0.4083576627926177,1.0000000010000002e-12,0.35310301839241354,
CulexNeoculex,26,,,False,False,,,,,
CulexNicaromyia,1,0,1,False,True,,0.001000000001,,1.0000000010000002e-12,
